arm,epoch,probe_index,rank,slot,sim,surviving,weight,decode
clean,0,0,0,28,0.511013806,1,1,0
clean,0,0,1,27,0.473389536,0,0,0
clean,0,0,2,19,0.469192982,0,0,0
clean,0,0,3,31,0.467473805,0,0,0
clean,0,0,4,26,0.424633741,0,0,0
clean,0,0,5,22,0.373590827,0,0,0
clean,0,0,6,6,0.361946911,0,0,0
clean,0,0,7,21,0.335584223,0,0,0
clean,0,0,8,5,0.3329283,0,0,0
clean,0,0,9,30,0.316793531,0,0,0
clean,0,0,10,15,0.315110028,0,0,0
clean,0,0,11,14,0.310816437,0,0,0
clean,0,0,12,25,0.305090785,0,0,0
clean,0,0,13,17,0.291902095,0,0,0
clean,0,0,14,13,0.271473408,0,0,0
clean,0,0,15,65,0.268702656,0,0,2
clean,0,0,16,1,0.263807833,0,0,0
clean,0,0,17,29,0.257619321,0,0,0
clean,0,0,18,18,0.248626798,0,0,0
clean,0,0,19,76,0.235831127,0,0,2
clean,0,1,0,3,0.557571411,1,1,0
clean,0,1,1,9,0.400049984,0,0,0
clean,0,1,2,20,0.336840749,0,0,0
clean,0,1,3,2,0.279730678,0,0,0
clean,0,1,4,30,0.253953665,0,0,0
clean,0,1,5,118,0.230732858,0,0,3
clean,0,1,6,117,0.224041611,0,0,3
clean,0,1,7,107,0.219181612,0,0,3
clean,0,1,8,29,0.218141317,0,0,0
clean,0,1,9,124,0.211647108,0,0,3
clean,0,1,10,6,0.193609744,0,0,0
clean,0,1,11,11,0.189625829,0,0,0
clean,0,1,12,4,0.187127098,0,0,0
clean,0,1,13,121,0.176961929,0,0,3
clean,0,1,14,50,0.173903227,0,0,1
clean,0,1,15,7,0.170750171,0,0,0
clean,0,1,16,101,0.17049177,0,0,3
clean,0,1,17,35,0.162841812,0,0,1
clean,0,1,18,61,0.15865092,0,0,1
clean,0,1,19,75,0.156522006,0,0,2
clean,0,2,0,14,0.694525599,1,0.830181897,0
clean,0,2,1,28,0.60154593,1,0.129289165,0
clean,0,2,2,10,0.543544173,1,0.0405289382,0
clean,0,2,3,0,0.424028456,0,0,0
clean,0,2,4,21,0.309708714,0,0,0
clean,0,2,5,26,0.299912661,0,0,0
clean,0,2,6,6,0.277051777,0,0,0
clean,0,2,7,17,0.276452392,0,0,0
clean,0,2,8,22,0.23880513,0,0,0
clean,0,2,9,19,0.238574401,0,0,0
clean,0,2,10,31,0.238236055,0,0,0
clean,0,2,11,25,0.233156636,0,0,0
clean,0,2,12,27,0.223289341,0,0,0
clean,0,2,13,15,0.218430012,0,0,0
clean,0,2,14,1,0.21585007,0,0,0
clean,0,2,15,30,0.214543045,0,0,0
clean,0,2,16,13,0.195049554,0,0,0
clean,0,2,17,29,0.171186656,0,0,0
clean,0,2,18,2,0.166933864,0,0,0
clean,0,2,19,8,0.15627411,0,0,0
clean,0,10,0,17,0.497406036,1,1,0
clean,0,10,1,27,0.482772231,0,0,0
clean,0,10,2,19,0.464921176,0,0,0
clean,0,10,3,31,0.402008981,0,0,0
clean,0,10,4,21,0.400133371,0,0,0
clean,0,10,5,6,0.395951271,0,0,0
clean,0,10,6,15,0.39079231,0,0,0
clean,0,10,7,26,0.365238518,0,0,0
clean,0,10,8,29,0.337789506,0,0,0
clean,0,10,9,18,0.316654682,0,0,0
clean,0,10,10,25,0.308107018,0,0,0
clean,0,10,11,30,0.301391602,0,0,0
clean,0,10,12,8,0.296120942,0,0,0
clean,0,10,13,13,0.290739059,0,0,0
clean,0,10,14,10,0.287977695,0,0,0
clean,0,10,15,2,0.287252486,0,0,0
clean,0,10,16,57,0.273473084,0,0,1
clean,0,10,17,11,0.269591212,0,0,0
clean,0,10,18,28,0.266060114,0,0,0
clean,0,10,19,43,0.265840083,0,0,1
clean,0,13,0,3,0.566179156,1,1,0
clean,0,13,1,9,0.479337662,0,0,0
clean,0,13,2,20,0.393468082,0,0,0
clean,0,13,3,124,0.264069766,0,0,3
clean,0,13,4,30,0.254409254,0,0,0
clean,0,13,5,4,0.237578601,0,0,0
clean,0,13,6,117,0.233215511,0,0,3
clean,0,13,7,2,0.224964425,0,0,0
clean,0,13,8,121,0.223566353,0,0,3
clean,0,13,9,107,0.213023603,0,0,3
clean,0,13,10,127,0.206726253,0,0,3
clean,0,13,11,76,0.206713974,0,0,2
clean,0,13,12,108,0.197387934,0,0,3
clean,0,13,13,118,0.195716783,0,0,3
clean,0,13,14,98,0.193022087,0,0,3
clean,0,13,15,106,0.182443708,0,0,3
clean,0,13,16,114,0.178600967,0,0,3
clean,0,13,17,119,0.171585798,0,0,3
clean,0,13,18,61,0.16527988,0,0,1
clean,0,13,19,96,0.165066302,0,0,3
clean,0,22,0,12,0.545453191,1,1,0
clean,0,22,1,25,0.463692725,0,0,0
clean,0,22,2,27,0.426233172,0,0,0
clean,0,22,3,5,0.401335537,0,0,0
clean,0,22,4,19,0.400106966,0,0,0
clean,0,22,5,17,0.375909537,0,0,0
clean,0,22,6,26,0.361969918,0,0,0
clean,0,22,7,1,0.361471117,0,0,0
clean,0,22,8,8,0.348110497,0,0,0
clean,0,22,9,31,0.299814582,0,0,0
clean,0,22,10,13,0.279694557,0,0,0
clean,0,22,11,48,0.261669755,0,0,1
clean,0,22,12,30,0.259016752,0,0,0
clean,0,22,13,18,0.257849455,0,0,0
clean,0,22,14,6,0.253407776,0,0,0
clean,0,22,15,15,0.249186337,0,0,0
clean,0,22,16,28,0.24674052,0,0,0
clean,0,22,17,21,0.243646875,0,0,0
clean,0,22,18,61,0.241120338,0,0,1
clean,0,22,19,57,0.235272601,0,0,1
clean,0,29,0,30,0.538608849,1,1,0
clean,0,29,1,2,0.337221295,0,0,0
clean,0,29,2,3,0.306697071,0,0,0
clean,0,29,3,26,0.287737399,0,0,0
clean,0,29,4,27,0.26813975,0,0,0
clean,0,29,5,19,0.242833376,0,0,0
clean,0,29,6,1,0.228756234,0,0,0
clean,0,29,7,8,0.228571177,0,0,0
clean,0,29,8,23,0.223218337,0,0,0
clean,0,29,9,42,0.21227175,0,0,1
clean,0,29,10,25,0.2040824,0,0,0
clean,0,29,11,61,0.20225051,0,0,1
clean,0,29,12,6,0.198149413,0,0,0
clean,0,29,13,28,0.197613984,0,0,0
clean,0,29,14,15,0.192965508,0,0,0
clean,0,29,15,18,0.192193195,0,0,0
clean,0,29,16,14,0.186841488,0,0,0
clean,0,29,17,31,0.184819162,0,0,0
clean,0,29,18,29,0.180439889,0,0,0
clean,0,29,19,17,0.177124277,0,0,0
clean,0,30,0,27,0.510943174,1,0.342414439,0
clean,0,30,1,31,0.509712398,1,0.334088683,0
clean,0,30,2,19,0.508101583,1,0.323496878,0
clean,0,30,3,26,0.41069144,0,0,0
clean,0,30,4,17,0.375330478,0,0,0
clean,0,30,5,25,0.375101715,0,0,0
clean,0,30,6,15,0.369451165,0,0,0
clean,0,30,7,6,0.354969025,0,0,0
clean,0,30,8,13,0.347270608,0,0,0
clean,0,30,9,1,0.345407307,0,0,0
clean,0,30,10,21,0.315710127,0,0,0
clean,0,30,11,5,0.307594597,0,0,0
clean,0,30,12,30,0.307447135,0,0,0
clean,0,30,13,29,0.28476122,0,0,0
clean,0,30,14,28,0.280277103,0,0,0
clean,0,30,15,14,0.260060221,0,0,0
clean,0,30,16,18,0.258359373,0,0,0
clean,0,30,17,3,0.232797593,0,0,0
clean,0,30,18,8,0.231028527,0,0,0
clean,0,30,19,22,0.226201862,0,0,0
clean,0,31,0,21,0.527478814,1,1,0
clean,0,31,1,29,0.470757842,0,0,0
clean,0,31,2,17,0.464844704,0,0,0
clean,0,31,3,15,0.405041039,0,0,0
clean,0,31,4,31,0.380095541,0,0,0
clean,0,31,5,22,0.376919121,0,0,0
clean,0,31,6,19,0.374675632,0,0,0
clean,0,31,7,27,0.360881209,0,0,0
clean,0,31,8,25,0.354883075,0,0,0
clean,0,31,9,5,0.328701228,0,0,0
clean,0,31,10,13,0.317105651,0,0,0
clean,0,31,11,18,0.304403365,0,0,0
clean,0,31,12,14,0.303164661,0,0,0
clean,0,31,13,1,0.292056412,0,0,0
clean,0,31,14,26,0.285455704,0,0,0
clean,0,31,15,6,0.278010219,0,0,0
clean,0,31,16,8,0.275687456,0,0,0
clean,0,31,17,28,0.267321169,0,0,0
clean,0,31,18,30,0.264713317,0,0,0
clean,0,31,19,0,0.242720827,0,0,0
