arm,epoch,probe_index,rank,slot,sim,surviving,weight,decode
clean,0,0,0,7,0.561647296,1,0.854679406,0
clean,0,0,1,12,0.473058105,1,0.145320639,0
clean,0,0,2,31,0.454603672,0,0,0
clean,0,0,3,3,0.43693161,0,0,0
clean,0,0,4,2,0.430708289,0,0,0
clean,0,0,5,24,0.394612312,0,0,0
clean,0,0,6,17,0.356034935,0,0,0
clean,0,0,7,20,0.338447213,0,0,0
clean,0,0,8,29,0.314982176,0,0,0
clean,0,0,9,21,0.302018374,0,0,0
clean,0,0,10,1,0.300293922,0,0,0
clean,0,0,11,9,0.26736027,0,0,0
clean,0,0,12,30,0.265048772,0,0,0
clean,0,0,13,4,0.244859233,0,0,0
clean,0,0,14,15,0.240735486,0,0,0
clean,0,0,15,5,0.231893346,0,0,0
clean,0,0,16,22,0.230383575,0,0,0
clean,0,0,17,18,0.227672979,0,0,0
clean,0,0,18,27,0.226673216,0,0,0
clean,0,0,19,16,0.220396191,0,0,0
clean,0,2,0,17,0.490217954,1,1,0
clean,0,2,1,16,0.315382034,0,0,0
clean,0,2,2,14,0.313972384,0,0,0
clean,0,2,3,2,0.311879933,0,0,0
clean,0,2,4,7,0.309613585,0,0,0
clean,0,2,5,0,0.299455732,0,0,0
clean,0,2,6,21,0.298847854,0,0,0
clean,0,2,7,20,0.295441866,0,0,0
clean,0,2,8,29,0.278287858,0,0,0
clean,0,2,9,24,0.247371793,0,0,0
clean,0,2,10,10,0.243271753,0,0,0
clean,0,2,11,1,0.234120771,0,0,0
clean,0,2,12,5,0.23057954,0,0,0
clean,0,2,13,22,0.210520759,0,0,0
clean,0,2,14,30,0.20322755,0,0,0
clean,0,2,15,15,0.202734709,0,0,0
clean,0,2,16,54,0.197940677,0,0,1
clean,0,2,17,3,0.19080548,0,0,0
clean,0,2,18,27,0.185914904,0,0,0
clean,0,2,19,8,0.180444852,0,0,0
clean,0,6,0,24,0.536784053,1,0.760807931,0
clean,0,6,1,29,0.478928357,1,0.239192083,0
clean,0,6,2,17,0.456159323,0,0,0
clean,0,6,3,2,0.430028558,0,0,0
clean,0,6,4,6,0.428395927,0,0,0
clean,0,6,5,7,0.418037057,0,0,0
clean,0,6,6,20,0.358676404,0,0,0
clean,0,6,7,1,0.342266977,0,0,0
clean,0,6,8,15,0.323771715,0,0,0
clean,0,6,9,3,0.322073638,0,0,0
clean,0,6,10,5,0.316486418,0,0,0
clean,0,6,11,30,0.293445289,0,0,0
clean,0,6,12,9,0.276902944,0,0,0
clean,0,6,13,16,0.27038309,0,0,0
clean,0,6,14,13,0.260631382,0,0,0
clean,0,6,15,12,0.251022458,0,0,0
clean,0,6,16,22,0.249034256,0,0,0
clean,0,6,17,31,0.246268675,0,0,0
clean,0,6,18,18,0.243015468,0,0,0
