arm,epoch,probe_index,rank,slot,sim,surviving,weight,decode
clean,0,0,0,29,0.877626061,1,0.636462748,0
clean,0,0,1,19,0.780072451,1,0.0904551521,0
clean,0,0,2,11,0.747591615,1,0.0472398065,0
clean,0,0,3,14,0.736161172,1,0.0375858955,0
clean,0,0,4,9,0.717019677,1,0.0256308895,0
clean,0,0,5,8,0.710978627,1,0.0227139033,0
clean,0,0,6,12,0.709655285,1,0.0221206341,0
clean,0,0,7,27,0.703998983,1,0.0197545737,0
clean,0,0,8,17,0.703378201,1,0.0195108186,0
clean,0,0,9,21,0.699995875,1,0.0182346236,0
clean,0,0,10,3,0.69323349,1,0.0159279425,0
clean,0,0,11,15,0.686917305,1,0.0140377656,0
clean,0,0,12,18,0.67543,1,0.0111563113,0
clean,0,0,13,10,0.667221487,1,0.00946721807,0
clean,0,0,14,4,0.614676416,1,0.00330995186,0
clean,0,0,15,30,0.594555199,1,0.00221335376,0
clean,0,0,16,1,0.56831789,1,0.00130965398,0
clean,0,0,17,16,0.556302667,1,0.0010298962,0
clean,0,0,18,25,0.5549348,1,0.00100210309,0
clean,0,0,19,24,0.545926809,1,0.000836893334,0
clean,0,1,0,26,0.711235404,1,0.447398782,0
clean,0,1,1,2,0.692322254,1,0.306490809,0
clean,0,1,2,6,0.662277699,1,0.168055907,0
clean,0,1,3,0,0.579742908,1,0.0322526731,0
clean,0,1,4,28,0.556207359,1,0.020143671,0
clean,0,1,5,13,0.539366663,1,0.0143834213,0
clean,0,1,6,5,0.527191341,1,0.011274796,0
clean,0,1,7,20,0.420563906,0,0,0
clean,0,1,8,7,0.390284121,0,0,0
clean,0,1,9,27,0.376169443,0,0,0
clean,0,1,10,1,0.363092721,0,0,0
clean,0,1,11,24,0.360778034,0,0,0
clean,0,1,12,11,0.327594876,0,0,0
clean,0,1,13,8,0.327566594,0,0,0
clean,0,1,14,14,0.324376225,0,0,0
clean,0,1,15,15,0.322281003,0,0,0
clean,0,1,16,23,0.295741707,0,0,0
clean,0,1,17,3,0.292348206,0,0,0
clean,0,1,18,21,0.288546115,0,0,0
clean,0,1,19,30,0.286389172,0,0,0
clean,0,2,0,11,0.539627433,1,0.15391162,0
clean,0,2,1,17,0.529609203,1,0.125966296,0
clean,0,2,2,9,0.526789308,1,0.119058631,0
clean,0,2,3,19,0.525090218,1,0.115080826,0
clean,0,2,4,10,0.520481229,1,0.104946896,0
clean,0,2,5,3,0.515674114,1,0.0953269526,0
clean,0,2,6,29,0.513181984,1,0.0906920582,0
clean,0,2,7,30,0.496271253,1,0.0646672547,0
clean,0,2,8,18,0.480427682,1,0.0471052378,0
clean,0,2,9,25,0.480348647,1,0.0470308177,0
clean,0,2,10,8,0.46728003,1,0.0362134464,0
clean,0,2,11,14,0.448542356,0,0,0
clean,0,2,12,4,0.447431684,0,0,0
clean,0,2,13,21,0.440141737,0,0,0
clean,0,2,14,20,0.430722952,0,0,0
clean,0,2,15,12,0.426482618,0,0,0
clean,0,2,16,27,0.422885597,0,0,0
