epoch,contraction,rho_inband,var_inband,n_inband,rho_probe,var_probe,within_probe,margin_probe,offclass_weight,frac_blended,n_vote,top1_top2_margin,median_top1_top2_margin,vote_entropy,effective_support,median_effective_support,max_vote_weight,n_surviving_votes,frac_low_margin,frac_high_entropy,frac_margin_recoverable,frac_margin_borderline,frac_margin_forced,frac_blend_top1_correct,chimera_onset,blend_onset,mean_v_eff,floor_delta_ema,sim_floor_active,occupied,alloc,merged,dropped,merge_rate,acc
19,0.5897,0.35498014092445374,0.006287330674132896,128,0.3598227798938751,0.006923019886016846,0.416827917098999,0.0570051483809948,0.30767822265625,0.49074074625968933,108,0.036627739667892456,0.024442672729492188,0.8393592834472656,2.799407482147217,1.990773320198059,0.5951530933380127,2.935185194015503,0.7777777910232544,0.75,0.49074074625968933,0.10185185074806213,0.40740740299224854,0.37735849056603776,False,True,0.7549450397491455,0.49610930090756855,0.34610930090756853,244,9,119,0,0.9297,0.7109
20,0.6207,0.36598068475723267,0.006608960404204112,128,0.36689338088035583,0.006979970261454582,0.41491496562957764,0.0480215884745121,0.32435327768325806,0.5092592835426331,108,0.03587915375828743,0.025204598903656006,0.8771267533302307,2.975604772567749,1.9931559562683105,0.582650899887085,3.120370388031006,0.7962962985038757,0.7685185074806213,0.48148149251937866,0.09259258955717087,0.42592594027519226,0.38181818181818183,False,True,0.757864773273468,0.503604102780923,0.353604102780923,252,8,120,0,0.9375,0.7109
21,0.6517,0.37493616342544556,0.006237934925021449,128,0.37526822090148926,0.006525538861751556,0.4135500192642212,0.03828180208802223,0.3248959183692932,0.4722222089767456,108,0.034983694553375244,0.025614291429519653,0.8843730092048645,3.0962941646575928,1.9978907108306885,0.5865668058395386,3.2314815521240234,0.7592592835426331,0.7314814925193787,0.5,0.0555555559694767,0.4444444477558136,0.29411764705882354,False,True,0.7667097449302673,0.50893845139489,0.35893845139489,265,13,115,0,0.8984,0.7031
22,0.6828,0.3820670247077942,0.006780153406591438,128,0.3812735676765442,0.006765585392713547,0.41488128900527954,0.03360771760344505,0.34282463788986206,0.4859813153743744,107,0.036464493721723557,0.025614291429519653,0.8609287142753601,3.0011157989501953,2.7690787315368652,0.5962275862693787,3.130841016769409,0.7570093274116516,0.7196261882781982,0.4859813153743744,0.06542056053876877,0.44859811663627625,0.28846153846153844,False,True,0.7616944313049316,0.515597450541366,0.36559745054136594,269,4,124,0,0.9688,0.6484
23,0.7138,0.3922468423843384,0.007575723956151137,128,0.39308807253837585,0.007059670519083738,0.41490909457206726,0.021821007132530212,0.40044617652893066,0.5566037893295288,106,0.035080913454294205,0.024193018674850464,0.8697836399078369,3.0273022651672363,1.9997913837432861,0.5903356075286865,3.160377264022827,0.7641509175300598,0.7169811129570007,0.4245283007621765,0.056603774428367615,0.5188679099082947,0.288135593220339,False,True,0.7704346179962158,0.5198636303605815,0.36986363036058145,283,14,114,0,0.8906,0.625
24,0.7448,0.4006827771663666,0.007864432854609582,128,0.3993114233016968,0.007097816560417414,0.4181091785430908,0.018797729164361954,0.40978050231933594,0.5471698045730591,106,0.032872289419174194,0.021460354328155518,0.8679220676422119,2.948853015899658,1.9998688697814941,0.5822182893753052,3.0754716396331787,0.801886796951294,0.7547169923782349,0.4245283007621765,0.056603774428367615,0.5188679099082947,0.2413793103448276,False,True,0.7680754661560059,0.5256923899288934,0.3756923899288934,290,7,121,0,0.9453,0.6094
25,0.7759,0.40835118293762207,0.008063654845898327,128,0.41546201705932617,0.007360588293522596,0.4248417019844055,0.009379660710692406,0.4376305937767029,0.5925925970077515,108,0.03302683308720589,0.018716871738433838,0.851127564907074,3.0407183170318604,1.9999666213989258,0.5986855626106262,3.1759259700775146,0.7314814925193787,0.6944444179534912,0.34259259700775146,0.12037037312984467,0.5370370149612427,0.25,False,True,0.7837772965431213,0.5284063993605341,0.3784063993605341,317,27,101,0,0.7891,0.5859
26,0.8069,0.4239957332611084,0.008171240646277056,128,0.41975006461143494,0.007784707937389612,0.4253523647785187,0.005602254532277584,0.4816807508468628,0.6603773832321167,106,0.03426162526011467,0.02039739489555359,0.8338813781738281,3.039046049118042,1.9958165884017944,0.6126129031181335,3.169811248779297,0.7169811129570007,0.650943398475647,0.30188679695129395,0.14150942862033844,0.5566037893295288,0.3142857142857143,False,True,0.7702784538269043,0.5353284935992091,0.38532849359920907,322,5,123,0,0.9609,0.5625
27,0.8379,0.4376105070114136,0.007509398169517567,128,0.4303954243659973,0.007769323885440826,0.42837488651275635,-0.0020205345936119556,0.536746084690094,0.699999988079071,110,0.03305377438664436,0.022665560245513916,0.8725823163986206,3.2549357414245605,1.9967408180236816,0.6002789735794067,3.390909194946289,0.7363636493682861,0.6636363863945007,0.2545454502105713,0.1090909093618393,0.6363636255264282,0.2727272727272727,False,True,0.7847692966461182,0.5396967763460692,0.38969677634606914,341,19,109,0,0.8516,0.5
28,0.869,0.44532835483551025,0.007457351060665474,128,0.43922168016433716,0.007346143014729023,0.43374112248420715,-0.0054805707186460495,0.5813353657722473,0.78899085521698,109,0.030952274799346924,0.022500962018966675,0.9505395293235779,3.45870304107666,2.7876338958740234,0.5643397569656372,3.6146788597106934,0.7798165082931519,0.7339449524879456,0.1834862381219864,0.1376146823167801,0.6788991093635559,0.3372093023255814,False,True,0.780264139175415,0.5449340732178404,0.39493407321784035,356,15,113,0,0.8828,0.4688
29,0.9,0.4555395841598511,0.0069074033317377825,128,0.45311105251312256,0.006666317116469145,0.4298340678215027,-0.02327694185078144,0.6506292223930359,0.8317757248878479,107,0.03085857443511486,0.022654861211776733,1.0220586061477661,3.796105146408081,2.887882709503174,0.5465083122253418,3.9719626903533936,0.7757009267807007,0.7383177280426025,0.13084112107753754,0.13084112107753754,0.7383177280426025,0.21348314606741572,False,True,0.7897505760192871,0.5491036764932853,0.39910367649328526,377,21,107,0,0.8359,0.3594
