epoch,contraction,rho_inband,var_inband,n_inband,rho_probe,var_probe,within_probe,margin_probe,offclass_weight,frac_blended,n_vote,top1_top2_margin,median_top1_top2_margin,vote_entropy,effective_support,median_effective_support,max_vote_weight,n_surviving_votes,frac_low_margin,frac_high_entropy,frac_margin_recoverable,frac_margin_borderline,frac_margin_forced,frac_blend_top1_correct,chimera_onset,blend_onset,mean_v_eff,floor_delta_ema,sim_floor_active,occupied,alloc,merged,dropped,merge_rate,acc
0,0.0,nan,nan,0,0.23254816234111786,0.0036126202903687954,0.421573668718338,0.18902552127838135,0.07697732746601105,0.09909909963607788,111,0.06317056715488434,0.052097514271736145,0.283456951379776,1.4684765338897705,1.0,0.8300611972808838,1.4774774312973022,0.4954954981803894,0.3513513505458832,0.8828828930854797,0.018018018454313278,0.09909909963607788,0.2727272727272727,False,False,0.85,0.43921101093292236,0.28921101093292234,128,128,0,0,0.0,0.8984
1,0.031,0.23541869223117828,0.004179890155828536,128,0.23304517567157745,0.003642431693151593,0.4208325743675232,0.18778741359710693,0.07861226052045822,0.09909909963607788,111,0.06292138248682022,0.05072543025016785,0.27646201848983765,1.4601982831954956,1.0,0.8338859677314758,1.468468427658081,0.4954954981803894,0.342342346906662,0.8738738894462585,0.027027027681469917,0.09909909963607788,0.18181818181818182,False,False,0.6920421123504639,0.4390603691339493,0.2890603691339493,128,0,128,0,1.0,0.8828
2,0.0621,0.23661084473133087,0.0041878957886589685,128,0.23320141434669495,0.0036777020432054996,0.4209405183792114,0.1877390742301941,0.07870005816221237,0.09909909963607788,111,0.06383759528398514,0.05097687244415283,0.24762852489948273,1.3889662027359009,1.0,0.8475367426872253,1.3963963985443115,0.477477490901947,0.3243243098258972,0.8738738894462585,0.027027027681469917,0.09909909963607788,0.18181818181818182,False,False,0.6961635947227478,0.4384991934895516,0.28849919348955155,128,0,128,0,1.0,0.8906
3,0.0931,0.23740337789058685,0.004084594674153896,128,0.23500055074691772,0.004393775016069412,0.41461873054504395,0.17961816489696503,0.08552826941013336,0.1111111119389534,108,0.06371945887804031,0.05105835199356079,0.2508373558521271,1.419083595275879,1.0,0.8499264717102051,1.4259259700775146,0.48148149251937866,0.29629629850387573,0.8611111044883728,0.018518518656492233,0.12037037312984467,0.25,False,False,0.7031925320625305,0.43725476959347725,0.28725476959347723,131,3,125,0,0.9766,0.8906
4,0.1241,0.23843148350715637,0.004109178218555165,128,0.23603412508964539,0.004436342976987362,0.4121565818786621,0.17612242698669434,0.08959312736988068,0.11214952915906906,107,0.06255955249071121,0.040994793176651,0.2755952775478363,1.4673593044281006,1.0,0.8380975723266602,1.476635456085205,0.5327102541923523,0.3177570104598999,0.8691588640213013,0.009345794096589088,0.1214953288435936,0.25,False,False,0.7033936977386475,0.4364886817246676,0.28648868172466757,131,0,128,0,1.0,0.8984
5,0.1552,0.23971869051456451,0.003840513314876892,128,0.23855239152908325,0.004196283873170614,0.4076375365257263,0.16908511519432068,0.09202147275209427,0.1090909093618393,110,0.060250841081142426,0.035100191831588745,0.2839239239692688,1.4992661476135254,1.0,0.8352373838424683,1.5090909004211426,0.581818163394928,0.3272727131843567,0.8272727131843567,0.05454545468091965,0.11818181723356247,0.16666666666666666,False,False,0.712904155254364,0.4350712451556325,0.2850712451556325,137,6,122,0,0.9531,0.8828
6,0.1862,0.24555623531341553,0.003485535059425615,128,0.2425171136856079,0.004156531300395727,0.40352731943130493,0.16101020574569702,0.11451172828674316,0.13513512909412384,111,0.0575132891535759,0.03424370288848877,0.3157997727394104,1.539330244064331,1.0,0.8145189881324768,1.5495495796203613,0.630630612373352,0.36936935782432556,0.8018018007278442,0.054054055362939835,0.14414414763450623,0.2,False,True,0.7126057147979736,0.43523491798809166,0.28523491798809164,138,1,127,0,0.9922,0.875
7,0.2172,0.24736186861991882,0.0034203520408899735,128,0.2487010508775711,0.004059376195073128,0.4026254415512085,0.1539243757724762,0.1387210339307785,0.1621621549129486,111,0.05666101723909378,0.029199451208114624,0.3714839518070221,1.636661410331726,1.0,0.7810112237930298,1.6486486196517944,0.6216216087341309,0.4324324429035187,0.7657657861709595,0.07207207381725311,0.1621621549129486,0.16666666666666666,False,True,0.7171239852905273,0.43500585894856747,0.28500585894856745,143,5,123,0,0.9609,0.8438
8,0.2483,0.24761751294136047,0.0033512051951012367,128,0.2500823140144348,0.004116794094443321,0.3998223543167114,0.14973999559879303,0.14490501582622528,0.1785714328289032,112,0.05582795292139053,0.02716037631034851,0.404421865940094,1.6993653774261475,1.0,0.764769971370697,1.7142857313156128,0.6160714030265808,0.4642857015132904,0.7589285969734192,0.0625,0.1785714328289032,0.3,False,True,0.715798556804657,0.43597093708283213,0.2859709370828321,143,0,128,0,1.0,0.8516
9,0.2793,0.25035524368286133,0.0035789911596566526,128,0.26414406299591064,0.004519394598901272,0.39789143204689026,0.13374736905097961,0.1582932323217392,0.19298245012760162,114,0.052379168570041656,0.035156309604644775,0.35703566670417786,1.602698802947998,1.0,0.7886636853218079,1.6140351295471191,0.6315789222717285,0.42105263471603394,0.7456140518188477,0.061403509229421616,0.19298245012760162,0.22727272727272727,False,True,0.7289660573005676,0.43609021145373444,0.2860902114537344,157,14,114,0,0.8906,0.8359
