epoch,contraction,rho_inband,var_inband,n_inband,rho_probe,var_probe,within_probe,margin_probe,offclass_weight,frac_blended,n_vote,top1_top2_margin,median_top1_top2_margin,vote_entropy,effective_support,median_effective_support,max_vote_weight,n_surviving_votes,frac_low_margin,frac_high_entropy,frac_margin_recoverable,frac_margin_borderline,frac_margin_forced,frac_blend_top1_correct,chimera_onset,blend_onset,mean_v_eff,floor_delta_ema,sim_floor_active,occupied,alloc,merged,dropped,merge_rate,acc
0,0.0,nan,nan,0,0.23254816234111786,0.0036126202903687954,0.421573668718338,0.18902552127838135,0.08313611894845963,0.12612612545490265,111,0.06317056715488434,0.052097514271736145,0.644456148147583,2.31087589263916,1.834015130996704,0.6995449066162109,2.522522449493408,0.4954954981803894,0.6576576828956604,0.8828828930854797,0.018018018454313278,0.09909909963607788,0.42857142857142855,False,False,0.85,0.43921101093292236,0.28921101093292234,128,128,0,0,0.0,0.8984
1,0.031,0.23541869223117828,0.004179890155828536,128,0.23304517567157745,0.003642431693151593,0.4208325743675232,0.18778741359710693,0.08341599255800247,0.12612612545490265,111,0.06292138248682022,0.05072543025016785,0.6663367748260498,2.352553367614746,1.8338701725006104,0.6911049485206604,2.5765764713287354,0.4954954981803894,0.6756756901741028,0.8738738894462585,0.027027027681469917,0.09909909963607788,0.35714285714285715,False,False,0.6920421123504639,0.4390603691339493,0.2890603691339493,128,0,128,0,1.0,0.8984
2,0.0621,0.23661084473133087,0.0041878957886589685,128,0.23320141434669495,0.0036777020432054996,0.4209405183792114,0.1877390742301941,0.08328499644994736,0.12612612545490265,111,0.06383759528398514,0.05097687244415283,0.6754258871078491,2.3622541427612305,1.8182692527770996,0.6917993426322937,2.6036036014556885,0.477477490901947,0.684684693813324,0.8738738894462585,0.027027027681469917,0.09909909963607788,0.35714285714285715,False,False,0.6961635947227478,0.4384991934895516,0.28849919348955155,128,0,128,0,1.0,0.9062
3,0.0931,0.23740337789058685,0.004084594674153896,128,0.23500055074691772,0.004393775016069412,0.41461873054504395,0.17961816489696503,0.09084795415401459,0.1388888955116272,108,0.06371945887804031,0.05105835199356079,0.6877501010894775,2.439906120300293,1.815791130065918,0.6871850490570068,2.6666667461395264,0.48148149251937866,0.6759259104728699,0.8611111044883728,0.018518518656492233,0.12037037312984467,0.4,False,False,0.7031925320625305,0.43725476959347725,0.28725476959347723,131,3,125,0,0.9766,0.8984
4,0.1241,0.23843148350715637,0.004109178218555165,128,0.23603412508964539,0.004436342976987362,0.4121565818786621,0.17612242698669434,0.09707238525152206,0.14018692076206207,107,0.06255955249071121,0.040994793176651,0.6608561873435974,2.389385938644409,1.8817864656448364,0.6940259337425232,2.598130941390991,0.5327102541923523,0.6355140209197998,0.8691588640213013,0.009345794096589088,0.1214953288435936,0.4,False,False,0.7033936977386475,0.4364886817246676,0.28648868172466757,131,0,128,0,1.0,0.8984
5,0.1552,0.23971869051456451,0.003840513314876892,128,0.23855239152908325,0.004196283873170614,0.4076375365257263,0.16908511519432068,0.10455821454524994,0.15454545617103577,110,0.060250841081142426,0.035100191831588745,0.6813541650772095,2.4756412506103516,1.8872926235198975,0.6869611144065857,2.700000047683716,0.581818163394928,0.6454545259475708,0.8272727131843567,0.05454545468091965,0.11818181723356247,0.4117647058823529,False,True,0.712904155254364,0.4350712451556325,0.2850712451556325,137,6,122,0,0.9531,0.875
6,0.1862,0.24555623531341553,0.003485535059425615,128,0.2425171136856079,0.004156531300395727,0.40352731943130493,0.16101020574569702,0.12682422995567322,0.18918919563293457,111,0.0575132891535759,0.03424370288848877,0.7151806950569153,2.574291944503784,1.9480948448181152,0.6692136526107788,2.801801919937134,0.630630612373352,0.6486486196517944,0.8018018007278442,0.054054055362939835,0.14414414763450623,0.42857142857142855,False,True,0.7126057147979736,0.43523491798809166,0.28523491798809164,138,1,127,0,0.9922,0.8672
7,0.2172,0.24736186861991882,0.0034203520408899735,128,0.2487010508775711,0.004059376195073128,0.4026254415512085,0.1539243757724762,0.15137389302253723,0.22522522509098053,111,0.05666101723909378,0.029199451208114624,0.7972965836524963,2.8366665840148926,1.9992990493774414,0.6366744637489319,3.0990991592407227,0.6216216087341309,0.6666666865348816,0.7657657861709595,0.07207207381725311,0.1621621549129486,0.4,False,True,0.7171239852905273,0.43500585894856747,0.28500585894856745,143,5,123,0,0.9609,0.8359
8,0.2483,0.24761751294136047,0.0033512051951012367,128,0.2500823140144348,0.004116794094443321,0.3998223543167114,0.14973999559879303,0.15590262413024902,0.2410714328289032,112,0.05582795292139053,0.02716037631034851,0.81270831823349,2.8768978118896484,1.9998360872268677,0.629917562007904,3.142857074737549,0.6160714030265808,0.6875,0.7589285969734192,0.0625,0.1785714328289032,0.48148148148148145,False,True,0.715798556804657,0.43597093708283213,0.2859709370828321,143,0,128,0,1.0,0.8438
9,0.2793,0.25035524368286133,0.0035789911596566526,128,0.26414406299591064,0.004519394598901272,0.39789143204689026,0.13374736905097961,0.17837148904800415,0.28947368264198303,114,0.052379168570041656,0.035156309604644775,0.8156291246414185,2.8445193767547607,1.997056245803833,0.6292818188667297,3.114035129547119,0.6315789222717285,0.7105262875556946,0.7456140518188477,0.061403509229421616,0.19298245012760162,0.48484848484848486,False,True,0.7289660573005676,0.43609021145373444,0.2860902114537344,157,14,114,0,0.8906,0.8281
10,0.3103,0.26354721188545227,0.003863166494382675,128,0.269703209400177,0.0044530159793794155,0.3937946557998657,0.12409147620201111,0.17512549459934235,0.2767857015132904,112,0.051129937171936035,0.03400838375091553,0.8640203475952148,2.9947333335876465,2.5114693641662598,0.6171696782112122,3.294642925262451,0.6160714030265808,0.7142857313156128,0.7410714030265808,0.0803571417927742,0.1785714328289032,0.41935483870967744,False,True,0.7237999439239502,0.44016618762853615,0.29016618762853613,161,4,124,0,0.9688,0.8281
11,0.3414,0.2699994742870331,0.003826370322427941,128,0.2796791195869446,0.0044663227163255215,0.3939126133918762,0.11423352360725403,0.1734137237071991,0.2857142984867096,112,0.04507146403193474,0.02940469980239868,0.9224563837051392,3.1295273303985596,2.6132473945617676,0.5896150469779968,3.4375,0.6607142686843872,0.7678571343421936,0.7321428656578064,0.0714285746216774,0.1964285671710968,0.4375,False,True,0.7289507389068604,0.4441836407879848,0.29418364078798476,169,8,120,0,0.9375,0.7969
12,0.3724,0.28837263584136963,0.0042762299932377346,128,0.2865588068962097,0.004345806315541267,0.3949914276599884,0.10843265056610107,0.1723853349685669,0.28318583965301514,113,0.04624125733971596,0.030131012201309204,0.8719568848609924,3.0318961143493652,1.999196171760559,0.6106082797050476,3.3185839653015137,0.6548672318458557,0.7345132827758789,0.7256637215614319,0.06194690242409706,0.21238937973976135,0.4375,False,True,0.7341592311859131,0.4494084296613805,0.2994084296613805,174,5,123,0,0.9609,0.8203
13,0.4034,0.29249340295791626,0.00467533234774109,128,0.29489320516586304,0.0052565583027899265,0.3952339291572571,0.10034070909023285,0.20246461033821106,0.3214285671710968,112,0.0451849102973938,0.030726253986358643,0.8913043141365051,3.0780794620513916,2.3593969345092773,0.604118824005127,3.3660714626312256,0.6785714030265808,0.75,0.6607142686843872,0.0803571417927742,0.2589285671710968,0.4166666666666667,False,True,0.7414798736572266,0.4542678515306001,0.3042678515306001,184,10,118,0,0.9219,0.7891
14,0.4345,0.30247944593429565,0.00507552918864107,128,0.30445730686187744,0.006293675862252712,0.3976925015449524,0.09323520213365555,0.23203492164611816,0.37837839126586914,111,0.04369569942355156,0.028235644102096558,0.9599511027336121,3.325620174407959,2.72684907913208,0.5809411406517029,3.648648738861084,0.7477477192878723,0.7567567825317383,0.630630612373352,0.07207207381725311,0.29729729890823364,0.38095238095238093,False,True,0.7417619824409485,0.4605480659178691,0.3105480659178691,191,7,121,0,0.9453,0.7969
15,0.4655,0.3157496750354767,0.005373784219755429,128,0.3154606223106384,0.0065158214420080185,0.4061916768550873,0.09073103964328766,0.23007260262966156,0.4324324429035187,111,0.040387704968452454,0.027564197778701782,1.023783802986145,3.5489485263824463,2.850738048553467,0.5529525876045227,3.8918919563293457,0.7747747898101807,0.8108108043670654,0.6126126050949097,0.09009008854627609,0.29729729890823364,0.5208333333333334,False,True,0.7490348815917969,0.4665041650687275,0.31650416506872747,204,13,115,0,0.8984,0.8359
16,0.4966,0.3261607885360718,0.005748425953115088,128,0.3181796073913574,0.006554009858518839,0.40658754110336304,0.08840792626142502,0.2284700572490692,0.4054054021835327,111,0.03813086077570915,0.026312261819839478,1.0371263027191162,3.6319055557250977,2.923670530319214,0.5508506298065186,3.9909908771514893,0.7657657861709595,0.8108108043670654,0.6036036014556885,0.11711711436510086,0.27927929162979126,0.5111111111111111,False,True,0.7459088563919067,0.4740293936748461,0.32402939367484607,208,4,124,0,0.9688,0.8359
17,0.5276,0.3352208733558655,0.005561654992273901,128,0.34649553894996643,0.006756380200386047,0.40897512435913086,0.06247958168387413,0.3073856234550476,0.5,108,0.038383129984140396,0.02507653832435608,1.1533230543136597,4.039215564727783,3.3347744941711426,0.5095352530479431,4.44444465637207,0.7777777910232544,0.8518518805503845,0.5092592835426331,0.12962962687015533,0.3611111044883728,0.42592592592592593,False,True,0.7624579668045044,0.4791973874109229,0.32919738741092286,233,25,103,0,0.8047,0.7422
18,0.5586,0.3493703007698059,0.006086728422612708,128,0.35074371099472046,0.006811358965933323,0.4115769863128662,0.06083327531814575,0.30386319756507874,0.4953271150588989,107,0.03905900567770004,0.026023119688034058,1.123404860496521,3.916707754135132,2.968710422515869,0.5203702449798584,4.308411121368408,0.7476635575294495,0.8504672646522522,0.5233644843101501,0.10280373692512512,0.37383177876472473,0.41509433962264153,False,True,0.7497274875640869,0.48856816695367455,0.33856816695367453,235,2,126,0,0.9844,0.7344
19,0.5897,0.35498014092445374,0.006287330674132896,128,0.3598227798938751,0.006923019886016846,0.416827917098999,0.0570051483809948,0.31805625557899475,0.5370370149612427,108,0.036627739667892456,0.024442672729492188,1.1600313186645508,3.9766170978546143,3.44844126701355,0.5058005452156067,4.398148059844971,0.7777777910232544,0.8518518805503845,0.49074074625968933,0.10185185074806213,0.40740740299224854,0.43103448275862066,False,True,0.7549450397491455,0.49610930090756855,0.34610930090756853,244,9,119,0,0.9297,0.7188
