pair_idx,class_a,class_b,t,store,cos_top1,mah_top1,overlap_10,overlap_25,flip_top1,rank_corr,sim_delta_mean,sim_delta_max
15,77,111,0.699999988079071,S3,112,112,10,25,0,1.0,1.8355250404056278e-06,3.814697265625e-06
15,77,111,0.7099999785423279,S1,111,111,10,25,0,1.0,2.605318968562642e-06,4.112720489501953e-06
15,77,111,0.7099999785423279,S3,112,112,10,25,0,1.0,1.7434358596801758e-06,4.231929779052734e-06
15,77,111,0.7200000286102295,S1,111,111,10,25,0,1.0,2.5516746973153204e-06,3.933906555175781e-06
15,77,111,0.7200000286102295,S3,112,112,10,25,0,1.0,1.706779016785731e-06,4.1425228118896484e-06
15,77,111,0.7300000190734863,S1,111,111,10,25,0,1.0,2.4998187200253597e-06,3.7550926208496094e-06
15,77,111,0.7300000190734863,S3,112,112,10,25,0,1.0,1.7082691101677483e-06,4.172325134277344e-06
15,77,111,0.7400000095367432,S1,111,111,10,25,0,1.0,2.3740528831694974e-06,3.7550926208496094e-06
15,77,111,0.7400000095367432,S3,112,112,10,25,0,1.0,1.671910240474972e-06,4.1425228118896484e-06
15,77,111,0.75,S1,111,111,10,25,0,1.0,2.350807108086883e-06,3.6954879760742188e-06
15,77,111,0.75,S3,112,112,10,25,0,1.0,1.781880769158306e-06,4.082918167114258e-06
15,77,111,0.7599999904632568,S1,111,111,10,25,0,1.0,2.2983549570199102e-06,3.516674041748047e-06
15,77,111,0.7599999904632568,S3,112,112,10,25,0,1.0,1.8382072539679939e-06,4.112720489501953e-06
15,77,111,0.7699999809265137,S1,111,111,10,25,0,1.0,2.2172928311192663e-06,3.337860107421875e-06
15,77,111,0.7699999809265137,S3,112,112,10,25,0,1.0,1.8800794805429177e-06,4.0531158447265625e-06
15,77,111,0.7800000309944153,S1,111,111,10,25,0,1.0,2.1761654807050945e-06,3.3974647521972656e-06
15,77,111,0.7800000309944153,S3,112,112,10,25,0,1.0,1.8914043948825565e-06,4.0531158447265625e-06
15,77,111,0.7900000214576721,S1,111,111,10,25,0,1.0,2.1129847027623327e-06,3.337860107421875e-06
15,77,111,0.7900000214576721,S3,112,112,10,25,0,0.9999880194664001,1.9155443169438513e-06,4.351139068603516e-06
15,77,111,0.800000011920929,S1,111,111,10,25,0,1.0,2.096295247611124e-06,3.2782554626464844e-06
15,77,111,0.800000011920929,S3,112,112,10,25,0,1.0,1.9323824744788e-06,4.410743713378906e-06
15,77,111,0.8100000023841858,S1,111,111,10,25,0,1.0,1.9884109860868193e-06,3.159046173095703e-06
15,77,111,0.8100000023841858,S3,112,112,10,25,0,1.0,1.9037722722714534e-06,4.500150680541992e-06
15,77,111,0.8199999928474426,S1,111,111,10,25,0,1.0,1.9490719296300085e-06,3.039836883544922e-06
15,77,111,0.8199999928474426,S3,112,112,10,25,0,1.0,1.8742680367722642e-06,4.5299530029296875e-06
15,77,111,0.8299999833106995,S1,111,111,10,25,0,1.0,1.9323824744788e-06,3.0994415283203125e-06
15,77,111,0.8299999833106995,S3,112,112,10,25,0,1.0,1.8525123550716671e-06,4.589557647705078e-06
15,77,111,0.8400000333786011,S1,111,111,10,25,0,1.0,1.9168853668816155e-06,2.9802322387695312e-06
15,77,111,0.8400000333786011,S3,112,112,10,25,0,1.0,1.8510221480028122e-06,4.708766937255859e-06
15,77,111,0.8500000238418579,S1,111,111,10,25,0,1.0,1.8501281147109694e-06,2.9802322387695312e-06
15,77,111,0.8500000238418579,S3,112,112,10,25,0,1.0,1.8545985085438588e-06,4.708766937255859e-06
15,77,111,0.8600000143051147,S1,111,111,10,25,0,1.0,1.7809867358664633e-06,2.86102294921875e-06
15,77,111,0.8600000143051147,S3,112,112,10,25,0,1.0,1.8453597476764116e-06,4.76837158203125e-06
15,77,111,0.8700000047683716,S1,111,111,10,25,0,1.0,1.8030405044555664e-06,2.9802322387695312e-06
15,77,111,0.8700000047683716,S3,112,112,10,25,0,1.0,1.8158555121772224e-06,4.76837158203125e-06
15,77,111,0.8799999952316284,S1,111,111,10,25,0,1.0,1.8173456055592396e-06,2.9206275939941406e-06
15,77,111,0.8799999952316284,S3,112,112,10,25,0,1.0,1.884400830931554e-06,4.827976226806641e-06
15,77,111,0.8899999856948853,S1,111,111,10,25,0,1.0,1.7607211475478834e-06,2.86102294921875e-06
15,77,111,0.8899999856948853,S3,112,112,10,25,0,1.0,1.8396973473500111e-06,4.857778549194336e-06
15,77,111,0.8999999761581421,S1,111,111,10,25,0,1.0,1.7708539417071734e-06,2.86102294921875e-06
15,77,111,0.8999999761581421,S3,112,112,10,25,0,1.0,1.8489359945306205e-06,4.887580871582031e-06
15,77,111,0.9100000262260437,S1,111,111,10,25,0,1.0,1.7243623915419448e-06,2.86102294921875e-06
15,77,111,0.9100000262260437,S3,112,112,10,25,0,1.0,1.83075667337107e-06,4.947185516357422e-06
15,77,111,0.9200000166893005,S1,111,111,10,25,0,1.0,1.7505883533885935e-06,2.86102294921875e-06
15,77,111,0.9200000166893005,S3,112,112,10,25,0,1.0,1.8206238792117801e-06,4.976987838745117e-06
15,77,111,0.9300000071525574,S1,111,111,10,25,0,1.0,1.6510485920662177e-06,2.7418136596679688e-06
15,77,111,0.9300000071525574,S3,112,112,10,25,0,1.0,1.788437316463387e-06,5.0067901611328125e-06
15,77,111,0.9399999976158142,S1,111,111,10,25,0,1.0,1.6260146367130801e-06,2.7418136596679688e-06
15,77,111,0.9399999976158142,S3,112,112,10,25,0,1.0,1.8000602040046942e-06,5.27501106262207e-06
15,77,111,0.949999988079071,S1,111,111,10,25,0,1.0,1.6522407122465665e-06,2.8014183044433594e-06
15,77,111,0.949999988079071,S3,112,112,10,25,0,1.0,1.7964839571504854e-06,5.304813385009766e-06
15,77,111,0.9599999785423279,S1,111,111,10,25,0,1.0,1.661777446315682e-06,2.86102294921875e-06
15,77,111,0.9599999785423279,S3,112,112,10,25,0,1.0,1.8015502973867115e-06,5.334615707397461e-06
15,77,111,0.9700000286102295,S1,111,111,10,25,0,1.0,1.6307830037476378e-06,2.7418136596679688e-06
15,77,111,0.9700000286102295,S3,112,112,10,25,0,0.9999880194664001,1.8128752117263502e-06,5.424022674560547e-06
15,77,111,0.9800000190734863,S1,111,111,10,25,0,1.0,1.6540288925170898e-06,2.7418136596679688e-06
15,77,111,0.9800000190734863,S3,112,112,10,25,0,1.0,1.8104910850524902e-06,5.3942203521728516e-06
15,77,111,0.9900000095367432,S1,111,111,10,25,0,1.0,1.7082691101677483e-06,2.7418136596679688e-06
15,77,111,0.9900000095367432,S3,112,112,10,25,0,0.9999880194664001,1.8364190736974706e-06,5.453824996948242e-06
15,77,111,1.0,S1,111,111,10,25,0,1.0,1.614689836060279e-06,2.86102294921875e-06
15,77,111,1.0,S3,112,112,10,25,0,1.0,1.8101929981639842e-06,5.453824996948242e-06
16,59,118,0.0,S1,59,59,10,25,0,1.0,1.3583897953139967e-06,3.635883331298828e-06
16,59,118,0.0,S3,59,59,10,25,0,1.0,1.3452768143906724e-06,3.635883331298828e-06
16,59,118,0.009999999776482582,S1,59,59,10,25,0,1.0,1.2922287169203628e-06,3.5762786865234375e-06
16,59,118,0.009999999776482582,S3,59,59,10,25,0,1.0,1.2785195622200263e-06,3.5762786865234375e-06
16,59,118,0.019999999552965164,S1,59,59,10,25,0,1.0,1.3208389191277092e-06,3.5762786865234375e-06
16,59,118,0.019999999552965164,S3,59,59,10,25,0,1.0,1.3083218846077216e-06,3.5762786865234375e-06
16,59,118,0.029999999329447746,S1,59,59,10,25,0,1.0,1.3846158708474832e-06,3.635883331298828e-06
16,59,118,0.029999999329447746,S3,59,59,10,25,0,1.0,1.37269489641767e-06,3.635883331298828e-06
16,59,118,0.03999999910593033,S1,59,59,10,25,0,1.0,1.3202428590375348e-06,3.5762786865234375e-06
16,59,118,0.03999999910593033,S3,59,59,10,25,0,1.0,1.3059377579338616e-06,3.5762786865234375e-06
16,59,118,0.04999999701976776,S1,59,59,10,25,0,1.0,1.3673304692929378e-06,3.516674041748047e-06
16,59,118,0.04999999701976776,S3,59,59,10,25,0,1.0,1.353621428279439e-06,3.516674041748047e-06
16,59,118,0.05999999865889549,S1,59,59,10,25,0,1.0,1.3238191058917437e-06,3.5762786865234375e-06
16,59,118,0.05999999865889549,S3,59,59,10,25,0,1.0,1.3095140047880705e-06,3.5762786865234375e-06
16,59,118,0.07000000029802322,S1,59,59,10,25,0,1.0,1.4168023199090385e-06,3.635883331298828e-06
16,59,118,0.07000000029802322,S3,59,59,10,25,0,1.0,1.4042853990758886e-06,3.635883331298828e-06
16,59,118,0.07999999821186066,S1,59,59,10,25,0,1.0,1.4233588672141195e-06,3.6954879760742188e-06
16,59,118,0.07999999821186066,S3,59,59,10,25,0,1.0,1.4078616459300974e-06,3.6954879760742188e-06
16,59,118,0.08999999612569809,S1,59,59,10,25,0,1.0,1.411438006471144e-06,3.6954879760742188e-06
16,59,118,0.08999999612569809,S3,59,59,10,25,0,1.0,1.3989209719511564e-06,3.6954879760742188e-06
16,59,118,0.09999999403953552,S1,59,59,10,25,0,1.0,1.4144181932351785e-06,3.6954879760742188e-06
16,59,118,0.09999999403953552,S3,59,59,10,25,0,1.0,1.4013052123118541e-06,3.6954879760742188e-06
16,59,118,0.10999999940395355,S1,59,59,10,25,0,1.0,1.4042853990758886e-06,3.6954879760742188e-06
16,59,118,0.10999999940395355,S3,59,59,10,25,0,1.0,1.3911724181525642e-06,3.6954879760742188e-06
16,59,118,0.11999999731779099,S1,59,59,10,25,0,1.0,1.4382600284079672e-06,3.7550926208496094e-06
16,59,118,0.11999999731779099,S3,59,59,10,25,0,1.0,1.423954927304294e-06,3.7550926208496094e-06
16,59,118,0.12999999523162842,S1,59,59,10,25,0,1.0,1.4728307178302202e-06,3.6954879760742188e-06
16,59,118,0.12999999523162842,S3,59,59,10,25,0,1.0,1.4573334965461981e-06,3.6954879760742188e-06
16,59,118,0.14000000059604645,S1,59,59,10,25,0,1.0,1.4746188981007435e-06,3.6954879760742188e-06
16,59,118,0.14000000059604645,S3,59,59,10,25,0,1.0,1.4597177369068959e-06,3.6954879760742188e-06
16,59,118,0.14999999105930328,S1,59,59,10,25,0,1.0,1.5461444036191097e-06,3.7550926208496094e-06
16,59,118,0.14999999105930328,S3,59,59,10,25,0,1.0,1.5300512359317509e-06,3.7550926208496094e-06
16,59,118,0.1599999964237213,S1,59,59,10,25,0,1.0,1.5807150930413627e-06,3.6954879760742188e-06
16,59,118,0.1599999964237213,S3,59,59,10,25,0,1.0,1.564621925354004e-06,3.6954879760742188e-06
16,59,118,0.17000000178813934,S1,59,59,10,25,0,1.0,1.6433000382676255e-06,3.814697265625e-06
16,59,118,0.17000000178813934,S3,59,59,10,25,0,1.0,1.6283988770737778e-06,3.814697265625e-06
16,59,118,0.17999999225139618,S1,59,59,10,25,0,1.0,1.6510485920662177e-06,3.814697265625e-06
16,59,118,0.17999999225139618,S3,59,59,10,25,0,1.0,1.6349554243788589e-06,3.814697265625e-06
16,59,118,0.1899999976158142,S1,59,59,10,25,0,1.0,1.6844272749949596e-06,3.874301910400391e-06
16,59,118,0.1899999976158142,S3,59,59,10,25,0,1.0,1.6677379335305886e-06,3.874301910400391e-06
16,59,118,0.19999998807907104,S1,59,59,10,25,0,1.0,1.6343593642886844e-06,3.7550926208496094e-06
16,59,118,0.19999998807907104,S3,59,59,10,25,0,1.0,1.6188621430046624e-06,3.7550926208496094e-06
16,59,118,0.20999999344348907,S1,59,59,10,25,0,1.0,1.8376111938778195e-06,3.874301910400391e-06
16,59,118,0.20999999344348907,S3,59,59,10,25,0,1.0,1.821517912503623e-06,3.874301910400391e-06
16,59,118,0.2199999988079071,S1,59,59,10,25,0,1.0,1.8656253359949915e-06,3.993511199951172e-06
16,59,118,0.2199999988079071,S3,59,59,10,25,0,1.0,1.8477439880371094e-06,3.993511199951172e-06
16,59,118,0.22999998927116394,S1,59,59,10,25,0,1.0,1.849532054620795e-06,3.993511199951172e-06
16,59,118,0.22999998927116394,S3,59,59,10,25,0,1.0,1.8328428268432617e-06,3.993511199951172e-06
16,59,118,0.23999999463558197,S1,59,59,10,25,0,1.0,1.9782780782406917e-06,4.0531158447265625e-06
16,59,118,0.23999999463558197,S3,59,59,10,25,0,1.0,1.9425153823249275e-06,4.0531158447265625e-06
16,59,118,0.25,S1,59,59,10,25,0,1.0,1.983642505365424e-06,4.112720489501953e-06
16,59,118,0.25,S3,59,59,10,25,0,1.0,1.9490719296300085e-06,4.112720489501953e-06
16,59,118,0.25999999046325684,S1,59,59,10,25,0,1.0,2.073645646305522e-06,4.172325134277344e-06
16,59,118,0.25999999046325684,S3,59,59,10,25,0,1.0,2.0378827230160823e-06,4.172325134277344e-06
16,59,118,0.26999998092651367,S1,59,59,10,25,0,1.0,2.104043915096554e-06,4.172325134277344e-06
16,59,118,0.26999998092651367,S3,59,59,10,25,0,1.0,2.0676850454037776e-06,4.172325134277344e-06
16,59,118,0.2800000011920929,S1,59,59,10,25,0,1.0,2.154111825802829e-06,4.291534423828125e-06
16,59,118,0.2800000011920929,S3,59,59,10,25,0,1.0,2.118349129887065e-06,4.291534423828125e-06
16,59,118,0.28999999165534973,S1,59,59,10,25,0,1.0,2.2441147393692518e-06,4.291534423828125e-06
16,59,118,0.28999999165534973,S3,59,59,10,25,0,1.0,2.2071599232731387e-06,4.291534423828125e-06
16,59,118,0.29999998211860657,S1,59,59,10,25,0,1.0,2.2643803276878316e-06,4.351139068603516e-06
16,59,118,0.29999998211860657,S3,59,59,10,25,0,1.0,2.2274255115917185e-06,4.351139068603516e-06
16,59,118,0.3100000023841858,S1,59,59,10,25,0,1.0,2.4205446607084014e-06,4.410743713378906e-06
16,59,118,0.3100000023841858,S3,59,59,10,25,0,1.0,2.383589617238613e-06,4.410743713378906e-06
16,59,118,0.3199999928474426,S1,59,59,10,25,0,1.0,2.45451929004048e-06,4.5299530029296875e-06
16,59,118,0.3199999928474426,S3,59,59,10,25,0,1.0,2.4372338884859346e-06,4.5299530029296875e-06
16,59,118,0.32999998331069946,S1,59,59,10,25,0,1.0,2.5147198812192073e-06,4.649162292480469e-06
16,59,118,0.32999998331069946,S3,59,59,10,25,0,1.0,2.4986265998450108e-06,4.649162292480469e-06
16,59,118,0.3400000035762787,S1,59,59,10,25,0,1.0,2.5850533802440623e-06,4.589557647705078e-06
16,59,118,0.3400000035762787,S3,59,59,10,25,0,1.0,2.5689600988698658e-06,4.589557647705078e-06
16,59,118,0.3499999940395355,S1,59,59,10,25,0,1.0,2.635717237353674e-06,4.649162292480469e-06
16,59,118,0.3499999940395355,S3,59,59,10,25,0,1.0,2.656578999449266e-06,4.708766937255859e-06
16,59,118,0.35999998450279236,S1,59,59,10,25,0,1.0,2.6917457489616936e-06,4.649162292480469e-06
16,59,118,0.35999998450279236,S3,59,59,10,25,0,1.0,2.7114151635032613e-06,4.649162292480469e-06
16,59,118,0.3700000047683716,S1,59,59,10,25,0,1.0,2.769827688098303e-06,4.76837158203125e-06
16,59,118,0.3700000047683716,S3,59,59,10,25,0,1.0,2.7871130896528484e-06,4.827976226806641e-06
16,59,118,0.3799999952316284,S1,59,59,10,25,0,1.0,2.8103588647354627e-06,4.76837158203125e-06
16,59,118,0.3799999952316284,S3,59,59,10,25,0,1.0,2.8437375476642046e-06,4.827976226806641e-06
16,59,118,0.38999998569488525,S1,59,59,10,25,0,1.0,2.899169885495212e-06,4.827976226806641e-06
16,59,118,0.38999998569488525,S3,59,59,10,25,0,1.0,2.951622036562185e-06,4.887580871582031e-06
16,59,118,0.3999999761581421,S1,59,59,10,25,0,1.0,2.8985737117181998e-06,4.410743713378906e-06
16,59,118,0.3999999761581421,S3,59,59,10,25,0,1.0,3.005266080435831e-06,4.947185516357422e-06
16,59,118,0.4099999964237213,S1,59,59,10,25,0,1.0,2.9778479984088335e-06,4.410743713378906e-06
16,59,118,0.4099999964237213,S3,59,59,10,25,0,1.0,3.107786142209079e-06,5.066394805908203e-06
16,59,118,0.41999998688697815,S1,59,59,10,25,0,1.0,2.924799900938524e-06,4.112720489501953e-06
16,59,118,0.41999998688697815,S3,59,59,10,25,0,1.0,3.0916928608348826e-06,5.0067901611328125e-06
16,59,118,0.429999977350235,S1,59,59,10,25,0,1.0,2.9844045457139146e-06,4.291534423828125e-06
16,59,118,0.429999977350235,S3,59,59,10,25,0,1.0,3.203153482900234e-06,5.125999450683594e-06
16,59,118,0.4399999976158142,S1,59,59,10,25,0,1.0,2.897977765314863e-06,3.874301910400391e-06
16,59,118,0.4399999976158142,S3,59,59,10,25,0,1.0,3.1864642551227007e-06,5.066394805908203e-06
16,59,118,0.44999998807907104,S1,59,59,10,25,0,1.0,2.8944014047738165e-06,3.933906555175781e-06
16,59,118,0.44999998807907104,S3,59,59,10,25,0,1.0,3.2502412068424746e-06,5.066394805908203e-06
16,59,118,0.4599999785423279,S1,59,59,10,25,0,1.0,2.880096417356981e-06,3.5762786865234375e-06
16,59,118,0.4599999785423279,S3,59,59,10,25,0,1.0,3.2824277695908677e-06,5.125999450683594e-06
16,59,118,0.4699999988079071,S1,59,59,10,25,0,1.0,2.867579496523831e-06,3.516674041748047e-06
16,59,118,0.4699999988079071,S3,59,59,10,25,0,1.0,3.3330916267004795e-06,5.125999450683594e-06
16,59,118,0.47999998927116394,S1,59,59,10,25,0,1.0,2.866983322746819e-06,3.337860107421875e-06
16,59,118,0.47999998927116394,S3,59,59,10,25,0,1.0,3.4147499263781356e-06,5.185604095458984e-06
16,59,118,0.4899999797344208,S1,118,118,10,25,0,1.0,2.8508900413726224e-06,3.337860107421875e-06
16,59,118,0.4899999797344208,S3,59,59,10,25,0,1.0,3.4314393815293442e-06,5.304813385009766e-06
16,59,118,0.5,S1,118,118,10,25,0,0.9999880194664001,2.8997658318985486e-06,3.516674041748047e-06
16,59,118,0.5,S3,59,59,10,25,0,1.0,3.4788249649864156e-06,5.245208740234375e-06
16,59,118,0.5099999904632568,S1,118,118,10,25,0,1.0,2.879500243579969e-06,3.5762786865234375e-06
16,59,118,0.5099999904632568,S3,59,59,10,25,0,1.0,3.4472345760150347e-06,5.304813385009766e-06
16,59,118,0.5199999809265137,S1,118,118,10,25,0,1.0,2.8103588647354627e-06,3.635883331298828e-06
16,59,118,0.5199999809265137,S3,59,59,10,25,0,1.0,3.5005807603738504e-06,5.245208740234375e-06
16,59,118,0.5300000309944153,S1,118,118,10,25,0,1.0,2.763867314570234e-06,3.814697265625e-06
16,59,118,0.5300000309944153,S3,59,59,10,25,0,1.0,3.521740381984273e-06,5.304813385009766e-06
16,59,118,0.5400000214576721,S1,118,118,10,25,0,1.0,2.7501582735567354e-06,3.6954879760742188e-06
16,59,118,0.5400000214576721,S3,59,59,10,25,0,1.0,3.5116074741381453e-06,5.245208740234375e-06
16,59,118,0.550000011920929,S1,118,118,10,25,0,1.0,2.72035595116904e-06,4.0531158447265625e-06
16,59,118,0.550000011920929,S3,59,59,10,25,0,1.0,3.5426019167061895e-06,5.304813385009766e-06
16,59,118,0.5600000023841858,S1,118,118,10,25,0,1.0,2.7358530587662244e-06,4.410743713378906e-06
16,59,118,0.5600000023841858,S3,59,59,10,25,0,1.0,3.540515763233998e-06,5.27501106262207e-06
16,59,118,0.5699999928474426,S1,118,118,10,25,0,1.0,2.568364152466529e-06,4.172325134277344e-06
16,59,118,0.5699999928474426,S3,59,59,10,25,0,1.0,3.5160778679710347e-06,5.245208740234375e-06
16,59,118,0.5799999833106995,S1,118,118,10,25,0,1.0,2.5433300834265538e-06,4.172325134277344e-06
16,59,118,0.5799999833106995,S3,59,59,10,25,0,1.0,3.490149993012892e-06,5.185604095458984e-06
16,59,118,0.5900000333786011,S1,118,118,10,25,0,1.0,2.4759769985394087e-06,4.112720489501953e-06
16,59,118,0.5900000333786011,S3,59,59,10,25,0,1.0,3.5247205687483074e-06,5.21540641784668e-06
16,59,118,0.6000000238418579,S1,118,118,10,25,0,1.0,2.4265050342364702e-06,4.0531158447265625e-06
16,59,118,0.6000000238418579,S3,59,59,10,25,0,1.0,3.4675001643336145e-06,5.185604095458984e-06
16,59,118,0.6100000143051147,S1,118,118,10,25,0,1.0,2.4050473257375415e-06,3.993511199951172e-06
16,59,118,0.6100000143051147,S3,59,59,10,25,0,1.0,3.4970043998328038e-06,5.424022674560547e-06
16,59,118,0.6200000047683716,S1,118,118,10,25,0,1.0,2.368688456044765e-06,3.933906555175781e-06
16,59,118,0.6200000047683716,S3,59,59,10,25,0,1.0,3.496110366540961e-06,5.900859832763672e-06
16,59,118,0.6299999952316284,S1,118,118,10,25,0,1.0,2.2912024633114925e-06,3.933906555175781e-06
16,59,118,0.6299999952316284,S3,59,59,10,25,0,1.0,3.4537911233201157e-06,6.556510925292969e-06
16,59,118,0.6399999856948853,S1,118,118,10,25,0,1.0,2.232193992313114e-06,3.814697265625e-06
16,59,118,0.6399999856948853,S3,59,59,10,25,0,1.0,3.4600495837366907e-06,6.973743438720703e-06
16,59,118,0.6500000357627869,S1,118,118,10,25,0,1.0,2.142787025150028e-06,3.814697265625e-06
16,59,118,0.6500000357627869,S3,59,59,10,25,0,1.0,3.438293788349256e-06,7.033348083496094e-06
16,59,118,0.6600000262260437,S1,118,118,10,25,0,1.0,2.0241736820025835e-06,3.7550926208496094e-06
16,59,118,0.6600000262260437,S3,59,59,10,25,0,1.0,3.34888682118617e-06,7.063150405883789e-06
16,59,118,0.6700000166893005,S1,118,118,10,25,0,1.0,2.003312147280667e-06,3.7550926208496094e-06
16,59,118,0.6700000166893005,S3,59,59,10,25,0,1.0,3.2848120099515654e-06,7.212162017822266e-06
16,59,118,0.6800000071525574,S1,118,118,10,25,0,1.0,1.9675492239912273e-06,3.6954879760742188e-06
16,59,118,0.6800000071525574,S3,59,59,10,25,0,1.0,3.249347173550632e-06,7.18235969543457e-06
16,59,118,0.6899999976158142,S1,118,118,10,25,0,1.0,1.7875432831715443e-06,3.635883331298828e-06
16,59,118,0.6899999976158142,S3,59,59,10,25,0,1.0,3.217458697690745e-06,7.361173629760742e-06
16,59,118,0.699999988079071,S1,118,118,10,25,0,1.0,1.6742944808356697e-06,3.4570693969726562e-06
16,59,118,0.699999988079071,S3,59,59,10,25,0,1.0,3.1563638458464993e-06,7.3909759521484375e-06
16,59,118,0.7099999785423279,S1,118,118,10,25,0,1.0,1.7046927496267017e-06,3.635883331298828e-06
16,59,118,0.7099999785423279,S3,59,59,10,25,0,1.0,3.1578540529153543e-06,7.450580596923828e-06
16,59,118,0.7200000286102295,S1,118,118,10,25,0,1.0,1.624822630219569e-06,3.516674041748047e-06
16,59,118,0.7200000286102295,S3,59,59,10,25,0,1.0,3.2198429380514426e-06,7.4803829193115234e-06
16,59,118,0.7300000190734863,S1,118,118,10,25,0,1.0,1.5860795201660949e-06,3.4570693969726562e-06
16,59,118,0.7300000190734863,S3,59,59,10,25,0,1.0,3.1861661682341946e-06,7.62939453125e-06
16,59,118,0.7400000095367432,S1,118,118,10,25,0,1.0,1.4758110182810924e-06,3.4570693969726562e-06
16,59,118,0.7400000095367432,S3,59,59,10,25,0,1.0,3.1802057947061257e-06,7.599592208862305e-06
16,59,118,0.75,S1,118,118,10,25,0,1.0,1.467466290705488e-06,3.4570693969726562e-06
16,59,118,0.75,S3,59,59,10,25,0,1.0,3.113746515737148e-06,7.659196853637695e-06
16,59,118,0.7599999904632568,S1,118,118,10,25,0,1.0,1.338124206995417e-06,3.3974647521972656e-06
16,59,118,0.7599999904632568,S3,117,117,10,25,0,1.0,3.1802057947061257e-06,7.659196853637695e-06
16,59,118,0.7699999809265137,S1,118,118,10,25,0,1.0,1.3661384627994266e-06,3.3974647521972656e-06
16,59,118,0.7699999809265137,S3,117,117,10,25,0,1.0,3.1113622753764503e-06,7.68899917602539e-06
16,59,118,0.7800000309944153,S1,118,118,10,25,0,1.0,1.2940167835040484e-06,3.337860107421875e-06
16,59,118,0.7800000309944153,S3,117,117,10,25,0,1.0,3.1104682420846075e-06,7.808208465576172e-06
16,59,118,0.7900000214576721,S1,118,118,10,25,0,1.0,1.2671947615672252e-06,3.2782554626464844e-06
16,59,118,0.7900000214576721,S3,117,117,10,25,0,1.0,3.1051038149598753e-06,7.778406143188477e-06
16,59,118,0.800000011920929,S1,118,118,10,25,0,1.0,1.1539458455445128e-06,3.2782554626464844e-06
16,59,118,0.800000011920929,S3,117,117,10,25,0,0.9999880194664001,3.0791759400017327e-06,7.838010787963867e-06
16,59,118,0.8100000023841858,S1,118,118,10,25,0,1.0,1.1026859283447266e-06,3.2782554626464844e-06
16,59,118,0.8100000023841858,S3,117,117,10,25,0,1.0,3.1363963444164256e-06,7.808208465576172e-06
16,59,118,0.8199999928474426,S1,118,118,10,25,0,1.0,1.137852677857154e-06,3.337860107421875e-06
16,59,118,0.8199999928474426,S3,117,117,10,25,0,0.9999880194664001,3.209710030205315e-06,7.897615432739258e-06
16,59,118,0.8299999833106995,S1,118,118,10,25,0,1.0,1.0055302936962107e-06,3.2186508178710938e-06
16,59,118,0.8299999833106995,S3,117,117,10,25,0,1.0,3.1784175007487647e-06,7.867813110351562e-06
16,59,118,0.8400000333786011,S1,118,118,10,25,0,1.0,9.930133728630608e-07,3.2782554626464844e-06
16,59,118,0.8400000333786011,S3,117,117,10,25,0,0.9999880194664001,3.2934544833551627e-06,8.255243301391602e-06
16,59,118,0.8500000238418579,S1,118,118,10,25,0,1.0,9.90629132502363e-07,3.2186508178710938e-06
16,59,118,0.8500000238418579,S3,117,117,10,25,0,1.0,3.3730268569343025e-06,8.255243301391602e-06
16,59,118,0.8600000143051147,S1,118,118,10,25,0,1.0,9.942054930434097e-07,3.2782554626464844e-06
16,59,118,0.8600000143051147,S3,117,117,10,25,0,1.0,3.3944843380595557e-06,8.374452590942383e-06
16,59,118,0.8700000047683716,S1,118,118,10,25,0,1.0,9.822845186135964e-07,3.159046173095703e-06
16,59,118,0.8700000047683716,S3,117,117,10,25,0,0.9999880194664001,3.41296185979445e-06,8.344650268554688e-06
16,59,118,0.8799999952316284,S1,118,118,10,25,0,1.0,8.863210609888483e-07,3.159046173095703e-06
16,59,118,0.8799999952316284,S3,117,117,10,25,0,1.0,3.4359097753622336e-06,8.285045623779297e-06
16,59,118,0.8899999856948853,S1,118,118,10,25,0,1.0,8.74400143402454e-07,3.0994415283203125e-06
16,59,118,0.8899999856948853,S3,117,117,10,25,0,1.0,3.4099816730304155e-06,8.374452590942383e-06
16,59,118,0.8999999761581421,S1,118,118,10,25,0,1.0,9.298324243900424e-07,3.2782554626464844e-06
16,59,118,0.8999999761581421,S3,117,117,10,25,0,1.0,3.4275649340997916e-06,8.404254913330078e-06
16,59,118,0.9100000262260437,S1,118,118,10,25,0,1.0,8.505582513862464e-07,3.159046173095703e-06
16,59,118,0.9100000262260437,S3,117,117,10,25,0,1.0,3.4266709008079488e-06,8.344650268554688e-06
16,59,118,0.9200000166893005,S1,118,118,10,25,0,1.0,8.74400143402454e-07,3.159046173095703e-06
16,59,118,0.9200000166893005,S3,117,117,10,25,0,1.0,3.4523009162512608e-06,8.374452590942383e-06
16,59,118,0.9300000071525574,S1,118,118,10,25,0,1.0,8.469820045320375e-07,3.2782554626464844e-06
16,59,118,0.9300000071525574,S3,117,117,10,25,0,1.0,3.4728645914583467e-06,8.344650268554688e-06
16,59,118,0.9399999976158142,S1,118,118,10,25,0,1.0,8.434057008344098e-07,3.2186508178710938e-06
16,59,118,0.9399999976158142,S3,117,117,10,25,0,1.0,3.4692882309173e-06,8.314847946166992e-06
16,59,118,0.949999988079071,S1,118,118,10,25,0,1.0,8.04066644377599e-07,3.159046173095703e-06
16,59,118,0.949999988079071,S3,117,117,10,25,0,1.0,3.4746526580420323e-06,8.344650268554688e-06
