query_id,epoch,probe_index,led_slot,merge_support_flag,abstained_core,state,disposition,reason_code,evidence_ptr,certification_tier
clean_pairA_s0:e0:p0,0,0,29,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p1,0,1,29,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p2,0,2,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p3,0,3,27,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p4,0,4,12,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p5,0,5,27,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p6,0,6,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p7,0,7,12,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p8,0,8,19,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p9,0,9,2,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p10,0,10,27,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p11,0,11,19,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p12,0,12,28,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p13,0,13,19,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p14,0,14,14,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p15,0,15,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p16,0,16,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p17,0,17,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p18,0,18,11,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p19,0,19,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p20,0,20,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p21,0,21,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p22,0,22,7,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p23,0,23,11,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p24,0,24,22,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p25,0,25,30,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p26,0,26,20,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p27,0,27,27,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p28,0,28,19,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p29,0,29,7,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p30,0,30,22,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p31,0,31,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p32,0,32,30,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p33,0,33,27,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p34,0,34,26,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p35,0,35,26,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p36,0,36,31,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p37,0,37,3,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p39,0,39,19,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p40,0,40,1,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p41,0,41,2,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p42,0,42,18,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p43,0,43,22,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p44,0,44,29,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p45,0,45,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p46,0,46,6,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p47,0,47,9,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p48,0,48,10,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p50,0,50,12,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p51,0,51,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p52,0,52,22,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p53,0,53,26,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p56,0,56,11,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p57,0,57,21,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p58,0,58,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p59,0,59,14,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p60,0,60,2,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p61,0,61,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p62,0,62,0,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p63,0,63,3,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p64,0,64,50,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p65,0,65,37,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p66,0,66,35,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p67,0,67,47,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p68,0,68,57,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p69,0,69,36,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p70,0,70,40,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p71,0,71,47,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p72,0,72,36,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p74,0,74,45,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p75,0,75,44,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p77,0,77,60,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p78,0,78,35,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p79,0,79,47,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p81,0,81,44,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p82,0,82,52,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p83,0,83,35,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p84,0,84,40,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p85,0,85,63,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p86,0,86,61,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p87,0,87,63,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p88,0,88,44,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p89,0,89,50,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p90,0,90,59,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p91,0,91,40,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p93,0,93,38,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p94,0,94,60,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p95,0,95,52,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p96,0,96,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p97,0,97,52,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p98,0,98,32,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p99,0,99,40,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p100,0,100,57,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p101,0,101,59,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p102,0,102,63,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p103,0,103,39,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p105,0,105,41,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p106,0,106,40,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p107,0,107,51,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p109,0,109,38,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p110,0,110,51,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p111,0,111,59,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p112,0,112,63,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p113,0,113,36,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p115,0,115,62,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p116,0,116,38,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p117,0,117,42,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p118,0,118,40,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p119,0,119,51,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p121,0,121,57,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p122,0,122,50,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p123,0,123,52,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p125,0,125,41,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p126,0,126,38,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p127,0,127,47,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p129,0,129,89,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p130,0,130,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p131,0,131,84,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p132,0,132,82,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p133,0,133,84,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p134,0,134,89,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p136,0,136,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p137,0,137,91,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p138,0,138,79,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p139,0,139,67,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p140,0,140,68,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p141,0,141,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p142,0,142,95,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p143,0,143,76,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p144,0,144,84,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p145,0,145,90,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p146,0,146,85,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p147,0,147,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p148,0,148,95,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p149,0,149,94,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p151,0,151,95,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p152,0,152,71,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p153,0,153,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p154,0,154,74,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p156,0,156,68,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p157,0,157,94,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p158,0,158,92,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p159,0,159,68,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p160,0,160,85,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p162,0,162,95,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p163,0,163,82,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p164,0,164,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p166,0,166,88,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p167,0,167,88,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p168,0,168,67,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p169,0,169,94,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p171,0,171,82,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p172,0,172,85,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p173,0,173,68,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p174,0,174,67,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p175,0,175,74,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p176,0,176,68,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p177,0,177,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p178,0,178,92,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p179,0,179,91,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p180,0,180,91,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p181,0,181,67,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p182,0,182,93,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p183,0,183,80,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p184,0,184,91,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p185,0,185,67,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p186,0,186,89,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p187,0,187,88,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p188,0,188,78,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p189,0,189,74,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p190,0,190,91,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p191,0,191,94,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p192,0,192,126,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p193,0,193,108,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p194,0,194,110,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p200,0,200,108,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p201,0,201,120,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
clean_pairA_s0:e0:p202,0,202,107,0,0,agent-readable,shown,no_adverse_flag,topk.csv.gz + router: no adverse flag on support @epoch 0,harness-heuristic
