arm,epoch,event_class,record_tag,record_seq,outcome,pre_sim,payload_cos_incumbent,effective_vigilance,incumbent_slot,incumbent_hit_counts,incumbent_last_write_seq,incumbent_n_records,owner_slot,injected_label
stale-oneshot,0,initial,clean,102,plain-miss,0.20515,0.0,0.3,31,1,31,1,102,-1
stale-oneshot,0,initial,clean,103,plain-miss,0.122308,0.0,0.3,31,1,31,1,103,-1
stale-oneshot,0,initial,clean,104,plain-miss,0.083076,0.0,0.3,9,1,9,1,104,-1
stale-oneshot,0,initial,clean,105,plain-miss,0.127639,0.0,0.3,31,1,31,1,105,-1
stale-oneshot,0,initial,clean,106,plain-miss,0.235191,0.0,0.3,31,1,31,1,106,-1
stale-oneshot,0,initial,clean,107,plain-miss,0.09678,0.0,0.3,21,1,21,1,107,-1
stale-oneshot,0,initial,clean,108,plain-miss,0.109187,0.0,0.3,4,1,4,1,108,-1
stale-oneshot,0,initial,clean,109,plain-miss,0.058738,0.0,0.3,25,1,25,1,109,-1
stale-oneshot,0,initial,clean,110,plain-miss,0.099365,0.0,0.3,5,1,5,1,110,-1
stale-oneshot,0,initial,clean,111,plain-miss,0.155553,0.0,0.3,24,1,24,1,111,-1
stale-oneshot,0,initial,clean,112,plain-miss,0.066705,0.0,0.3,31,1,31,1,112,-1
stale-oneshot,0,initial,clean,113,plain-miss,0.078954,0.0,0.3,31,1,31,1,113,-1
stale-oneshot,0,initial,clean,114,plain-miss,0.112696,0.0,0.3,9,1,9,1,114,-1
stale-oneshot,0,initial,clean,115,plain-miss,0.084661,0.0,0.3,25,1,25,1,115,-1
stale-oneshot,0,initial,clean,116,plain-miss,0.172447,0.0,0.3,4,1,4,1,116,-1
stale-oneshot,0,initial,clean,117,plain-miss,0.135559,0.0,0.3,0,1,0,1,117,-1
stale-oneshot,0,initial,clean,118,plain-miss,0.067422,0.0,0.3,25,1,25,1,118,-1
stale-oneshot,0,initial,clean,119,plain-miss,0.136167,0.0,0.3,24,1,24,1,119,-1
stale-oneshot,0,initial,clean,120,plain-miss,0.102422,0.0,0.3,4,1,4,1,120,-1
stale-oneshot,0,initial,clean,121,plain-miss,0.136699,0.0,0.3,31,1,31,1,121,-1
stale-oneshot,0,initial,clean,122,plain-miss,0.088789,0.0,0.3,1,1,1,1,122,-1
stale-oneshot,0,initial,clean,123,plain-miss,0.121686,0.0,0.3,31,1,31,1,123,-1
stale-oneshot,0,initial,clean,124,plain-miss,0.095032,0.0,0.3,25,1,25,1,124,-1
stale-oneshot,0,initial,clean,125,plain-miss,0.091746,0.0,0.3,31,1,31,1,125,-1
stale-oneshot,0,initial,clean,126,plain-miss,0.080227,0.0,0.3,0,1,0,1,126,-1
stale-oneshot,0,initial,clean,127,plain-miss,0.136239,0.0,0.3,25,1,25,1,127,-1
