query_id,width,all_witness,led_never_resolving,decision,acted_class_mass,expected_correct
pairC_contra_s2:e0:p45,2,1,0,ACT,"{""0"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e0:p64,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""3"": 0.333333}",0.333333
pairC_contra_s2:e0:p68,2,1,0,ACT,"{""1"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e0:p72,2,1,0,ACT,"{""1"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e0:p78,3,1,0,ACT,"{""1"": 0.333333, ""2"": 0.333333, ""3"": 0.333333}",0.333333
pairC_contra_s2:e0:p80,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""3"": 0.333333}",0.333333
pairC_contra_s2:e0:p84,2,1,0,ACT,"{""1"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e0:p89,2,1,0,ACT,"{""1"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e0:p97,3,1,0,ACT,"{""1"": 0.333333, ""2"": 0.333333, ""3"": 0.333333}",0.333333
pairC_contra_s2:e0:p99,2,1,0,ACT,"{""1"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e0:p106,2,1,0,ACT,"{""1"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e0:p140,2,1,0,ACT,"{""1"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e0:p143,2,1,0,ACT,"{""1"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e0:p145,2,1,0,ACT,"{""1"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e0:p169,2,1,0,ACT,"{""0"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e0:p172,2,1,0,ACT,"{""1"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e0:p174,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""2"": 0.333333}",0.333333
pairC_contra_s2:e0:p179,2,1,0,ACT,"{""2"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e0:p181,2,1,0,ACT,"{""1"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e0:p192,2,1,0,ACT,"{""0"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e0:p200,2,1,0,ACT,"{""0"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e0:p232,2,1,0,ACT,"{""2"": 0.5, ""3"": 0.5}",0.5
pairC_contra_s2:e1:p2,2,1,0,ACT,"{""0"": 0.5, ""1"": 0.5}",0.5
pairC_contra_s2:e1:p37,2,1,0,ACT,"{""0"": 0.5, ""1"": 0.5}",0.5
pairC_contra_s2:e1:p67,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""2"": 0.333333}",0.333333
pairC_contra_s2:e1:p81,2,1,0,ACT,"{""1"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e1:p86,2,1,0,ACT,"{""0"": 0.5, ""1"": 0.5}",0.5
pairC_contra_s2:e1:p89,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""3"": 0.333333}",0.333333
pairC_contra_s2:e1:p102,2,1,0,ACT,"{""0"": 0.5, ""1"": 0.5}",0.5
pairC_contra_s2:e1:p104,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""2"": 0.333333}",0.333333
pairC_contra_s2:e1:p110,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""3"": 0.333333}",0.333333
pairC_contra_s2:e1:p111,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""3"": 0.333333}",0.333333
pairC_contra_s2:e1:p121,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""2"": 0.333333}",0.333333
pairC_contra_s2:e1:p124,2,1,0,ACT,"{""0"": 0.5, ""1"": 0.5}",0.5
pairC_contra_s2:e1:p127,2,1,0,ACT,"{""0"": 0.5, ""1"": 0.5}",0.5
pairC_contra_s2:e1:p139,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""2"": 0.333333}",0.333333
pairC_contra_s2:e1:p141,3,1,0,ACT,"{""0"": 0.333333, ""2"": 0.333333, ""3"": 0.333333}",0.333333
pairC_contra_s2:e1:p148,2,1,0,ACT,"{""0"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e1:p163,2,1,0,ACT,"{""0"": 0.5, ""2"": 0.5}",0.5
pairC_contra_s2:e1:p164,3,1,0,ACT,"{""0"": 0.333333, ""1"": 0.333333, ""2"": 0.333333}",0.333333
pairC_contra_s2:e1:p210,2,1,0,ACT,"{""1"": 0.5, ""3"": 0.5}",0.5
