arm,epoch,probe_index,rank,slot,sim,surviving,weight,decode
stale-soft,0,0,0,29,0.614534378,1,0.249962777,0
stale-soft,0,0,1,11,0.605842233,1,0.210075855,0
stale-soft,0,0,2,31,0.596081674,1,0.172821313,0
stale-soft,0,0,3,18,0.58443284,1,0.13690418,0
stale-soft,0,0,4,28,0.576300979,1,0.116354726,0
stale-soft,0,0,5,20,0.575226545,1,0.113881148,0
stale-soft,0,0,6,14,0.567117929,0,0,0
stale-soft,0,0,7,21,0.556143999,0,0,0
stale-soft,0,0,8,1,0.543471038,0,0,0
stale-soft,0,0,9,25,0.522209048,0,0,0
stale-soft,0,0,10,24,0.517149687,0,0,0
stale-soft,0,0,11,7,0.51306963,0,0,0
stale-soft,0,0,12,22,0.512369394,0,0,0
stale-soft,0,0,13,10,0.500820279,0,0,0
stale-soft,0,0,14,27,0.499592692,0,0,0
stale-soft,0,0,15,3,0.469964415,0,0,0
stale-soft,0,0,16,2,0.430218309,0,0,0
stale-soft,0,0,17,0,0.429492533,0,0,0
stale-soft,0,0,18,19,0.427021176,0,0,0
stale-soft,0,0,19,15,0.379199862,0,0,0
stale-soft,0,1,0,29,0.74850589,1,0.201295227,0
stale-soft,0,1,1,28,0.745641351,1,0.190086946,0
stale-soft,0,1,2,21,0.722538292,1,0.119751729,0
stale-soft,0,1,3,22,0.713000178,1,0.0989542976,0
stale-soft,0,1,4,14,0.696044922,1,0.070495829,0
stale-soft,0,1,5,24,0.69112432,1,0.063888602,0
stale-soft,0,1,6,11,0.685608387,1,0.0572153814,0
stale-soft,0,1,7,2,0.684007525,1,0.0554124974,0
stale-soft,0,1,8,1,0.672364295,1,0.0439011604,0
stale-soft,0,1,9,20,0.639320612,1,0.0226705633,0
stale-soft,0,1,10,27,0.632926583,1,0.0199491438,0
stale-soft,0,1,11,9,0.606053591,1,0.0116549022,0
stale-soft,0,1,12,0,0.60198462,1,0.0107439943,0
stale-soft,0,1,13,18,0.593553185,1,0.00907676853,0
stale-soft,0,1,14,3,0.593413651,1,0.00905147567,0
stale-soft,0,1,15,19,0.591043472,1,0.00863241684,0
stale-soft,0,1,16,7,0.582103372,1,0.0072190403,0
stale-soft,0,1,17,31,0.561257005,0,0,0
stale-soft,0,1,18,10,0.511351347,0,0,0
stale-soft,0,1,19,25,0.502029777,0,0,0
stale-soft,0,2,0,0,0.851229668,1,0.439622343,0
stale-soft,0,2,1,14,0.815602183,1,0.215587482,0
stale-soft,0,2,2,19,0.760786951,1,0.0720285103,0
stale-soft,0,2,3,24,0.743873,1,0.051356025,0
stale-soft,0,2,4,11,0.730203867,1,0.0390717611,0
stale-soft,0,2,5,3,0.729381442,1,0.0384343266,0
stale-soft,0,2,6,27,0.72666049,1,0.036398679,0
stale-soft,0,2,7,22,0.723948121,1,0.034476731,0
stale-soft,0,2,8,1,0.709657907,1,0.0259061605,0
stale-soft,0,2,9,28,0.686600983,1,0.0163355228,0
stale-soft,0,2,10,18,0.669689894,1,0.0116478372,0
stale-soft,0,2,11,29,0.659046173,1,0.00941445399,0
stale-soft,0,2,12,20,0.621311128,1,0.0044262181,0
stale-soft,0,2,13,21,0.602692485,1,0.00305009261,0
stale-soft,0,2,14,2,0.587344885,1,0.00224391115,0
stale-soft,0,2,15,9,0.55749613,0,0,0
stale-soft,0,2,16,10,0.545842648,0,0,0
stale-soft,0,2,17,7,0.544993758,0,0,0
stale-soft,0,2,18,31,0.536131263,0,0,0
stale-soft,0,2,19,25,0.508278608,0,0,0
stale-soft,0,3,0,27,0.83516866,1,0.397380769,0
stale-soft,0,3,1,0,0.773964882,1,0.116841659,0
stale-soft,0,3,2,1,0.756840289,1,0.0829574242,0
stale-soft,0,3,3,20,0.756104231,1,0.0817451626,0
stale-soft,0,3,4,24,0.751669884,1,0.0748076141,0
stale-soft,0,3,5,22,0.733651936,1,0.0521727577,0
stale-soft,0,3,6,19,0.731998444,1,0.0504756421,0
stale-soft,0,3,7,14,0.718183041,1,0.0382897705,0
stale-soft,0,3,8,11,0.690233052,1,0.0218933467,0
stale-soft,0,3,9,28,0.688765526,1,0.0212601088,0
stale-soft,0,3,10,29,0.680299461,1,0.0179485884,0
stale-soft,0,3,11,31,0.672025204,1,0.0152111091,0
stale-soft,0,3,12,3,0.64936173,1,0.00966736767,0
stale-soft,0,3,13,18,0.637401879,1,0.00761073129,0
stale-soft,0,3,14,7,0.596551836,1,0.00336207706,0
stale-soft,0,3,15,2,0.595065951,1,0.00326363137,0
stale-soft,0,3,16,25,0.58698976,1,0.00277684885,0
stale-soft,0,3,17,21,0.578330874,1,0.00233529671,0
stale-soft,0,3,18,10,0.504380286,0,0,0
stale-soft,0,3,19,9,0.479186296,0,0,0
stale-soft,0,4,0,12,0.658538997,1,0.779745698,0
stale-soft,0,4,1,5,0.595329762,1,0.220254317,0
stale-soft,0,4,2,26,0.566561818,0,0,0
stale-soft,0,4,3,4,0.560692728,0,0,0
stale-soft,0,4,4,8,0.531620979,0,0,0
stale-soft,0,4,5,17,0.522221148,0,0,0
stale-soft,0,4,6,6,0.482354403,0,0,0
stale-soft,0,4,7,16,0.457365602,0,0,0
stale-soft,0,4,8,13,0.44728291,0,0,0
stale-soft,0,4,9,2,0.369621098,0,0,0
stale-soft,0,4,10,10,0.368513525,0,0,0
stale-soft,0,4,11,18,0.353230298,0,0,0
stale-soft,0,4,12,22,0.351079583,0,0,0
stale-soft,0,4,13,9,0.322067499,0,0,0
stale-soft,0,4,14,11,0.314147919,0,0,0
stale-soft,0,4,15,3,0.30733034,0,0,0
stale-soft,0,4,16,14,0.306018472,0,0,0
stale-soft,0,4,17,21,0.291770816,0,0,0
stale-soft,0,4,18,1,0.28810221,0,0,0
stale-soft,0,4,19,29,0.282656848,0,0,0
stale-soft,0,5,0,27,0.873169124,1,0.330687016,0
stale-soft,0,5,1,1,0.854784489,1,0.228944466,0
stale-soft,0,5,2,24,0.816608548,1,0.106693491,0
stale-soft,0,5,3,20,0.802022576,1,0.0796976984,0
stale-soft,0,5,4,28,0.799446344,1,0.0756953359,0
stale-soft,0,5,5,22,0.764435828,1,0.0375812761,0
stale-soft,0,5,6,19,0.75275898,1,0.0297541674,0
stale-soft,0,5,7,0,0.751849532,1,0.0292178504,0
stale-soft,0,5,8,14,0.747898459,1,0.026997881,0
stale-soft,0,5,9,11,0.727984428,1,0.0181283709,0
stale-soft,0,5,10,25,0.691576838,1,0.00875238236,0
stale-soft,0,5,11,2,0.689036965,1,0.00831888616,0
stale-soft,0,5,12,29,0.685559332,1,0.00775995152,0
stale-soft,0,5,13,31,0.650484324,1,0.00384770241,0
stale-soft,0,5,14,3,0.639588177,1,0.00309427292,0
stale-soft,0,5,15,18,0.613614678,1,0.00184058363,0
stale-soft,0,5,16,21,0.607226551,1,0.00161982945,0
stale-soft,0,5,17,7,0.598807096,1,0.0013687961,0
stale-soft,0,5,18,9,0.541644931,0,0,0
stale-soft,0,5,19,10,0.50529325,0,0,0
stale-soft,0,6,0,0,0.859106421,1,0.31084615,0
stale-soft,0,6,1,24,0.834645331,1,0.190580502,0
stale-soft,0,6,2,19,0.82924211,1,0.171059564,0
stale-soft,0,6,3,27,0.785082579,1,0.0707265288,0
stale-soft,0,6,4,28,0.776429296,1,0.0594868101,0
stale-soft,0,6,5,3,0.767572522,1,0.0498300977,0
stale-soft,0,6,6,14,0.764007986,1,0.046401374,0
stale-soft,0,6,7,11,0.718710661,1,0.0187535379,0
stale-soft,0,6,8,22,0.712569118,1,0.0165858679,0
stale-soft,0,6,9,20,0.711608827,1,0.0162703749,0
stale-soft,0,6,10,1,0.703376055,1,0.0138002997,0
stale-soft,0,6,11,29,0.69082725,1,0.0107371937,0
stale-soft,0,6,12,18,0.683226526,1,0.00922299642,0
stale-soft,0,6,13,21,0.672881007,1,0.00749914395,0
stale-soft,0,6,14,25,0.637081087,1,0.00366486399,0
stale-soft,0,6,15,2,0.626062453,1,0.00294002471,0
stale-soft,0,6,16,9,0.595473647,1,0.00159462984,0
stale-soft,0,6,17,10,0.554154038,0,0,0
stale-soft,0,6,18,31,0.537974238,0,0,0
stale-soft,0,6,19,7,0.528662443,0,0,0
stale-soft,0,7,0,12,0.749226034,1,0.350782365,0
stale-soft,0,7,1,26,0.73705405,1,0.274987698,0
stale-soft,0,7,2,5,0.731929183,1,0.24819836,0
stale-soft,0,7,3,17,0.653267145,1,0.0514694266,0
stale-soft,0,7,4,8,0.650688171,1,0.0488819666,0
stale-soft,0,7,5,4,0.61850369,1,0.0256801527,0
stale-soft,0,7,6,16,0.568781376,0,0,0
stale-soft,0,7,7,6,0.402632833,0,0,0
stale-soft,0,7,8,22,0.345131576,0,0,0
stale-soft,0,7,9,18,0.343541056,0,0,0
stale-soft,0,7,10,13,0.333162904,0,0,0
stale-soft,0,7,11,11,0.329898775,0,0,0
stale-soft,0,7,12,14,0.320753753,0,0,0
stale-soft,0,7,13,29,0.313783824,0,0,0
stale-soft,0,7,14,2,0.309487015,0,0,0
stale-soft,0,7,15,3,0.307315826,0,0,0
stale-soft,0,7,16,7,0.292298734,0,0,0
stale-soft,0,7,17,10,0.279497832,0,0,0
