query_id,width,truth_in_set,truth_in_alts,deployed_correct,P-assert,P-uniform,P-alt-uniform
pairB_oneshot_s0:e7:p12,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p13,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p17,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p18,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p19,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p20,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p21,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p22,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p23,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p24,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p25,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p26,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p27,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p28,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p29,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p30,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p32,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p33,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p34,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p35,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p36,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p38,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p39,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p40,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p41,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p42,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p44,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p45,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p47,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p48,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p49,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p51,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p52,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p53,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p54,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p55,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p56,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p57,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p58,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p59,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p60,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p61,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e7:p62,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p0,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p1,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p2,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p3,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p4,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p5,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p6,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p7,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p8,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p9,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p10,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p11,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p12,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p13,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p17,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p18,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p19,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p20,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p21,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p22,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p23,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p24,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p25,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p26,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p27,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p28,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p29,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p30,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p32,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p33,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p34,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p35,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p36,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p38,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p39,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p40,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p41,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p42,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p44,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p45,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p47,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p48,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p49,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p51,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p52,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p53,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p54,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p55,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p56,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p57,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p58,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p59,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p60,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p61,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e8:p62,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p0,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p1,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p2,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p3,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p4,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p5,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p6,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p7,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p8,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p9,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p10,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p11,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p12,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p13,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p17,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p18,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p19,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p20,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p21,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p22,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p23,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p24,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p25,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p26,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p27,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p28,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p29,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p30,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p32,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p33,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p34,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p35,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p36,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p38,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p39,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p40,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p41,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p42,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p44,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p45,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p47,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p48,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p49,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p51,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p52,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p53,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p54,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p55,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p56,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p57,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p58,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p59,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p60,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p61,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e9:p62,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p0,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p1,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p2,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p3,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p4,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p5,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p6,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p7,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p8,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p9,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p10,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p11,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p12,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p13,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p17,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p18,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p19,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p20,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p21,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p22,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p23,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p24,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p25,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p26,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p27,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p28,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p29,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p30,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p32,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p33,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p34,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p35,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p36,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p38,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p39,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p40,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p41,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p42,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p44,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p45,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p47,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p48,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p49,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p51,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p52,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p53,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p54,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p55,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p56,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p57,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p58,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p59,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p60,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p61,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e10:p62,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p0,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p1,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p2,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p3,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p4,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p5,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p6,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p7,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p8,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p9,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p10,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p11,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p12,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p13,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p17,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p18,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p19,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p20,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p21,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p22,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p23,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p24,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p25,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p26,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p27,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p28,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p29,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p30,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p32,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p33,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p34,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p35,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p36,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p38,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p39,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p40,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p41,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p42,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p44,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p45,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p47,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p48,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p49,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p51,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p52,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p53,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p54,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p55,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p57,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p58,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p59,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p60,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p61,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s0:e11:p62,2,1,1,0,0.0,0.5,1.0
