query_id,width,truth_in_set,truth_in_alts,deployed_correct,P-assert,P-uniform,P-alt-uniform
pairB_contra_s0:e2:p23,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p24,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p26,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p27,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p30,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p39,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p55,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p63,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p67,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e2:p121,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p136,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p137,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p140,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p141,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p144,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p173,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p178,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p179,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p189,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p190,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p192,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p197,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p205,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p207,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p212,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p213,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p214,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p223,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p224,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p226,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p228,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p231,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p235,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p241,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e2:p247,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p253,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p254,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e2:p255,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p2,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p11,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p19,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p22,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p34,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p37,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p49,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p71,2,1,1,0,0.0,0.5,1.0
pairB_contra_s0:e3:p73,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e3:p79,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p81,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p87,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p91,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p113,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p120,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p122,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p129,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e3:p134,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e3:p135,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e3:p151,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p165,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e3:p193,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p198,2,1,1,0,0.0,0.5,1.0
pairB_contra_s0:e3:p199,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e3:p203,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p217,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p219,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e3:p221,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e3:p225,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e3:p227,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p14,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p24,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p25,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p31,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p38,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p40,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p46,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p48,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p50,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p51,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p52,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p53,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p56,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p68,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p72,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p74,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p78,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p83,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p106,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p129,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p134,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p142,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p147,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p149,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p157,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p171,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e4:p194,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p200,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p206,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e4:p240,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e5:p4,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e5:p12,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e5:p17,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e5:p20,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e5:p51,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e5:p60,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e5:p164,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e5:p178,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e5:p191,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e5:p219,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e5:p233,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e5:p236,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e5:p237,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e5:p245,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e5:p248,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p1,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e6:p3,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e6:p6,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e6:p7,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e6:p14,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e6:p40,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p46,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p47,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p50,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e6:p57,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e6:p59,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e6:p81,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p110,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e6:p111,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p116,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p120,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p128,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e6:p143,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p169,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p182,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e6:p229,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e7:p18,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e7:p21,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e7:p32,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p44,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e7:p51,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e7:p69,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p72,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e7:p73,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p77,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e7:p100,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p101,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p104,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p112,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p118,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e7:p133,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e7:p149,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p157,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p171,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e7:p192,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e7:p194,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p4,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p9,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e8:p10,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e8:p12,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p33,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p38,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e8:p58,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p88,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p93,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p98,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p105,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e8:p108,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p109,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e8:p115,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e8:p122,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p126,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e8:p211,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p216,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e8:p230,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e8:p232,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e8:p239,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e8:p242,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p4,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e9:p17,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e9:p30,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e9:p60,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e9:p65,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e9:p73,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p79,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p88,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p90,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e9:p94,2,1,1,0,0.0,0.5,1.0
pairB_contra_s0:e9:p105,2,1,1,0,0.0,0.5,1.0
pairB_contra_s0:e9:p108,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p109,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p122,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p123,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p124,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e9:p132,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e9:p155,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p172,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p176,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p211,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p212,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p223,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p243,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p246,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p247,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p253,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e9:p255,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e10:p13,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e10:p31,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p36,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p40,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p41,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e10:p50,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p56,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p81,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e10:p105,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p130,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e10:p133,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p139,2,1,1,0,0.0,0.5,1.0
pairB_contra_s0:e10:p152,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e10:p156,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e10:p163,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e10:p205,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p209,2,1,0,1,1.0,0.5,0.0
pairB_contra_s0:e10:p211,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e10:p214,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p223,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p228,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p229,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e10:p235,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p241,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p247,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e10:p255,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e11:p9,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e11:p18,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e11:p32,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e11:p54,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e11:p72,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e11:p79,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e11:p100,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e11:p110,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e11:p112,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e11:p116,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e11:p118,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e11:p130,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e11:p156,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e11:p163,2,1,1,0,0.0,0.5,1.0
pairB_contra_s0:e11:p198,2,1,1,0,0.0,0.5,1.0
pairB_contra_s0:e11:p211,3,1,0,1,1.0,0.333333,0.0
pairB_contra_s0:e11:p221,3,1,1,0,0.0,0.333333,0.5
pairB_contra_s0:e11:p225,3,1,1,0,0.0,0.333333,0.5
