query_id,width,truth_in_set,truth_in_alts,deployed_correct,P-assert,P-uniform,P-alt-uniform
pairB_oneshot_s2:e10:p14,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p15,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p17,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p18,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p19,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p21,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p23,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p25,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p26,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p27,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p30,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p31,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p32,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p33,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p34,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p35,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p36,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p37,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p38,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p39,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p40,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p41,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p43,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p44,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p45,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p46,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p47,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p48,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p49,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p50,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p51,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p52,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p53,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p54,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p55,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p56,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p57,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p58,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p60,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p61,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p62,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e10:p63,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p0,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p1,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p2,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p3,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p4,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p5,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p6,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p7,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p8,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p9,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p10,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p11,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p12,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p14,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p15,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p17,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p18,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p19,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p21,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p23,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p25,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p26,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p27,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p30,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p31,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p32,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p33,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p34,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p35,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p36,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p37,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p38,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p39,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p40,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p41,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p43,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p44,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p45,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p46,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p47,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p48,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p49,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p50,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p51,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p52,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p53,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p54,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p55,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p56,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p57,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p58,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p60,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p61,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p62,2,1,1,0,0.0,0.5,1.0
pairB_oneshot_s2:e11:p63,2,1,1,0,0.0,0.5,1.0
