query_id,width,truth_in_set,truth_in_alts,deployed_correct,P-assert,P-uniform,P-alt-uniform
pairD_oneshot_s2:e9:p53,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e9:p55,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e9:p56,3,1,1,0,0.0,0.333333,0.5
pairD_oneshot_s2:e9:p59,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e9:p61,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e9:p62,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p0,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p1,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p4,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p9,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p12,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p13,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p19,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p21,3,1,1,0,0.0,0.333333,0.5
pairD_oneshot_s2:e10:p22,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p23,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p25,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p26,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p28,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p29,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p30,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p31,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p32,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p36,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p37,3,1,1,0,0.0,0.333333,0.5
pairD_oneshot_s2:e10:p38,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p40,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p42,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p43,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p45,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p47,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p48,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p49,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p51,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p53,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p55,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p56,3,1,1,0,0.0,0.333333,0.5
pairD_oneshot_s2:e10:p59,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p61,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e10:p62,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p0,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p1,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p4,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p9,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p12,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p13,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p19,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p21,3,1,1,0,0.0,0.333333,0.5
pairD_oneshot_s2:e11:p22,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p23,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p25,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p26,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p28,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p29,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p30,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p31,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p32,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p36,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p37,3,1,1,0,0.0,0.333333,0.5
pairD_oneshot_s2:e11:p38,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p40,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p42,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p43,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p45,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p47,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p48,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p49,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p51,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p53,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p55,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p56,3,1,1,0,0.0,0.333333,0.5
pairD_oneshot_s2:e11:p59,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p61,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s2:e11:p62,2,1,1,0,0.0,0.5,1.0
