query_id,width,truth_in_set,truth_in_alts,deployed_correct,P-assert,P-uniform,P-alt-uniform
pairD_contra_s0:e9:p116,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e9:p121,2,1,1,0,0.0,0.5,1.0
pairD_contra_s0:e9:p129,2,1,0,1,1.0,0.5,0.0
pairD_contra_s0:e9:p132,2,1,0,1,1.0,0.5,0.0
pairD_contra_s0:e9:p133,2,1,0,1,1.0,0.5,0.0
pairD_contra_s0:e9:p160,2,1,1,0,0.0,0.5,1.0
pairD_contra_s0:e9:p167,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e9:p185,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e9:p207,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e9:p223,2,1,1,0,0.0,0.5,1.0
pairD_contra_s0:e9:p242,3,1,0,1,1.0,0.333333,0.0
pairD_contra_s0:e10:p88,2,1,0,1,1.0,0.5,0.0
pairD_contra_s0:e10:p89,3,0,0,0,0.0,0.0,0.0
pairD_contra_s0:e10:p107,2,1,0,1,1.0,0.5,0.0
pairD_contra_s0:e10:p141,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e10:p177,3,1,0,1,1.0,0.333333,0.0
pairD_contra_s0:e10:p198,2,1,0,1,1.0,0.5,0.0
pairD_contra_s0:e10:p215,3,1,0,1,1.0,0.333333,0.0
pairD_contra_s0:e10:p232,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e10:p235,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e10:p245,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e11:p31,3,1,0,1,1.0,0.333333,0.0
pairD_contra_s0:e11:p47,3,1,0,1,1.0,0.333333,0.0
pairD_contra_s0:e11:p48,3,1,0,1,1.0,0.333333,0.0
pairD_contra_s0:e11:p71,3,0,0,0,0.0,0.0,0.0
pairD_contra_s0:e11:p79,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e11:p80,3,1,0,1,1.0,0.333333,0.0
pairD_contra_s0:e11:p92,3,1,0,1,1.0,0.333333,0.0
pairD_contra_s0:e11:p100,3,1,0,1,1.0,0.333333,0.0
pairD_contra_s0:e11:p116,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e11:p141,3,1,1,0,0.0,0.333333,0.5
pairD_contra_s0:e11:p171,2,1,1,0,0.0,0.5,1.0
pairD_contra_s0:e11:p172,2,1,1,0,0.0,0.5,1.0
pairD_contra_s0:e11:p213,3,1,0,1,1.0,0.333333,0.0
