query_id,width,truth_in_set,truth_in_alts,deployed_correct,P-assert,P-uniform,P-alt-uniform
pairD_oneshot_s0:e11:p30,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s0:e11:p44,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s0:e11:p47,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s0:e11:p48,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s0:e11:p54,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s0:e11:p58,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s0:e11:p61,2,1,1,0,0.0,0.5,1.0
pairD_oneshot_s0:e11:p66,2,0,0,0,0.0,0.0,0.0
pairD_oneshot_s0:e11:p71,3,1,0,1,1.0,0.333333,0.0
pairD_oneshot_s0:e11:p87,3,1,1,0,0.0,0.333333,0.5
pairD_oneshot_s0:e11:p89,2,0,0,0,0.0,0.0,0.0
